Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,735461996.760835,112729446.170377,179641591.24901,0.0,191893268.692806,119167872.813274,1095386027.61095,541365702.110396,11995632.,542024693.500554 
 01/01  02:00:00,628042037.812418,112729446.170377,72246319.0810193,0.0,191893268.692806,119167872.813274,852072975.364191,414141049.360735,11995632.,425936294.003456 
 01/01  03:00:00,505278877.9962,112729446.170377,42782287.9919641,0.0,107684127.150068,110198407.589971,781323427.431751,343484396.019518,11995632.,425843399.412233 
 01/01  04:00:00,494329707.51575,112729446.170377,31838310.2686621,0.0,107684127.150068,110198407.589971,726356086.631932,307250167.23628,11995632.,407110287.395652 
 01/01  05:00:00,522056138.204072,112729446.170377,35901855.8581346,0.0,107684127.150068,110198407.589971,862040499.944341,289463469.454758,11995632.,560581398.489583 
 01/01  06:00:00,574065159.535316,112729446.170377,43827328.8746537,0.0,107684127.150068,110198407.589971,1004414020.81087,280598192.87925,29989080.,693826747.931621 
 01/01  07:00:00,955688007.895746,112729446.170377,119240119.14633,0.0,239841286.536548,195743678.773306,1319620657.78536,271930602.33751,59978160.,987711895.447846 
 01/01  08:00:00,1324643380.76781,132482478.096443,322740483.837358,0.0,276102410.235543,318936403.06871,3442960345.99875,1710651976.55411,89967240.,1642341129.44464 
 01/01  09:00:00,1731039282.81865,132350555.404795,630921070.041061,0.0,324050428.079286,403308379.7568,4219200145.33198,1776681359.38671,119956320.,2322562465.94527 
 01/01  10:00:00,1494973474.29894,134156985.04379,608769717.85972,0.0,287789304.380291,292206337.845408,3552252859.09515,1620098853.0213,240512040.,1691641966.07385 
 01/01  11:00:00,1238758994.85753,134510469.304712,534172445.279732,0.0,239841286.536548,248276208.177302,3053896880.087,1493034730.9818,300490200.,1260371949.1052 
 01/01  12:00:00,1161392864.25407,134713534.876986,480933085.324401,0.0,214269010.353219,248276208.177302,2713254668.10235,1386815547.92678,300490200.,1025948920.17556 
 01/01  13:00:00,1024445108.01126,134856382.179701,347839072.250034,0.0,214269010.353219,248276208.177302,2350692493.47372,1321744735.41498,300490200.,728457558.058738 
 01/01  14:00:00,892510214.625226,134963743.159067,296640337.834011,0.0,178007886.654224,204219342.954,2307692017.35101,1308719268.42762,270501120.,728471628.923391 
 01/01  15:00:00,876421967.55191,135066448.281588,280691169.8572,0.0,178007886.654224,204219342.954,2285241408.66033,1318805424.09155,240512040.,725923944.568771 
 01/01  16:00:00,848429499.002003,135157616.723017,252673156.897386,0.0,178007886.654224,204219342.954,2350934341.71636,1354473092.63738,270501120.,725960129.078974 
 01/01  17:00:00,995164089.443012,134088637.752819,228215927.732272,0.0,178007886.654224,221979942.954,2297135278.11083,1399100306.7961,330479280.,567555691.314728 
 01/01  18:00:00,1180452796.14666,132350555.404795,281942120.495266,0.0,178007886.654224,255502531.298045,2283887055.4354,1407859892.25619,179934480.,696092683.179214 
 01/01  19:00:00,1609484780.72666,132350555.404795,388979248.479174,0.0,453011052.94285,301566691.735978,2471286887.59916,1427521071.3855,179934480.,863831336.213659 
 01/01  20:00:00,1792680555.71306,132350555.404795,515780035.918421,0.0,573481318.184582,279629280.990576,2528893696.63021,1297230493.01086,119956320.,1111706883.61935 
 01/01  21:00:00,1969516634.42771,132350555.404795,606664500.181922,0.0,609742441.883577,329304746.345933,2478487254.08205,1257686326.36356,119956320.,1100844607.71849 
 01/01  22:00:00,1862382117.91888,132350555.404795,625167858.88022,0.0,537220194.485587,320943698.283341,2455052327.75014,1241772926.50027,89967240.,1123312161.24987 
 01/01  23:00:00,1612598487.39254,132350555.404795,597023768.997336,0.0,453011052.94285,228167762.199926,2985503667.61022,1291211636.42148,59978160.,1634313871.18874 
 01/01  24:00:00,1084030645.42963,132350555.404795,377672591.474863,0.0,239841286.536548,174311772.813274,2338611309.69436,1359918028.41352,29989080.,948704201.28084 
 01/02  01:00:00,728188259.925594,112729446.170377,230477196.383793,0.0,142846006.902146,110198407.589971,1077805417.67464,524582756.809472,11995632.,541227028.865171 
 01/02  02:00:00,618860112.832605,112729446.170377,159783923.23433,0.0,108732772.438068,105713674.97832,810111289.447244,372826807.54943,11995632.,425288849.897814 
 01/02  03:00:00,547607345.837976,112729446.170377,130372171.334314,0.0,71423003.451073,101228942.366669,703876000.859774,290169768.451937,11995632.,401710600.407837 
 01/02  04:00:00,534194410.466701,112729446.170377,116966594.85853,0.0,71423003.451073,101228942.366669,684192132.226598,246840559.788532,11995632.,425355940.438065 
