Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 06/18  02:00:00,246877334.7,0,0,45692375.6,0,8485200
 06/18  03:00:00,235085316.5,0,0,35988354.2,0,8485200
 06/18  04:00:00,235921518.4,0,0,28659302.63,0,8485200
 06/18  05:00:00,235770021.5,0,0,32041641.67,0,59097503.34
 06/18  06:00:00,272285585.5,0,0,42809535.95,0,198641857.7
 06/18  07:00:00,315992798,0,0,60781633.95,0,218670766
 06/18  08:00:00,283094941.3,0,0,36861934.43,0,224447080.9
 06/18  09:00:00,233449408.7,0,0,116414.743,0,196937353
 06/18  10:00:00,223132307,0,0,293298.9901,0,189254572.9
 06/18  11:00:00,221533040.1,0,0,83008.21438,0,152057300.4
 06/18  12:00:00,230534069.8,0,0,10487109.28,0,119704526
 06/18  13:00:00,249956871.3,0,0,30878494.84,0,117284038.4
 06/18  14:00:00,216784763.5,0,238341.7115,313212.9569,0,115216608
 06/18  15:00:00,225289207,0,0,505250.8788,0,99259674.07
 06/18  16:00:00,269215493.9,0,0,548215.5648,0,137080560.4
 06/18  17:00:00,322143573.1,0,0,448540.9623,0,155907597.9
 06/18  18:00:00,330446740.7,0,0,255400.3109,0,194143587.8
 06/18  19:00:00,313669438.3,0,0,53269.69066,0,193602919.7
 06/18  20:00:00,371256519.1,0,0,32341671.11,0,189135658.1
 06/18  21:00:00,349066148.1,0,0,27248512.1,0,151752069.8
 06/18  22:00:00,298198996.6,0,0,20393287.99,0,119615845.9
 06/18  23:00:00,256132305.8,0,0,16596353.15,0,86344366.81
 06/18  24:00:00,219222345.5,0,0,9456629.678,0,32500071.64
 06/19  01:00:00,212099348.9,0,0,9203309.183,0,8485200
 06/19  02:00:00,212937544.8,0,0,13249802.63,0,8485200
 06/19  03:00:00,210665474.4,0,0,12625567.51,0,8485200
 06/19  04:00:00,217868766.8,0,0,11376266.7,0,8485200
 06/19  05:00:00,221785859.3,0,0,18636247.44,0,59034871.59
 06/19  06:00:00,221502733,0,0,0,0,197973192.9
 06/19  07:00:00,252250354.3,0,0,215280.7219,0,229491581.2
 06/19  08:00:00,253175851.3,0,0,1238982.307,0,213275298.4
 06/19  09:00:00,242220353.3,0,0,1960947.439,0,207249149.2
 06/19  10:00:00,231341212.5,0,0,2308312.974,0,178812983.7
 06/19  11:00:00,253880158.5,0,0,21789168.44,0,152397001.5
 06/19  12:00:00,230344210,0,0,2066205.736,0,122777838.6
 06/19  13:00:00,347678251.9,0,0,117534556,0,114472884.9
 06/19  14:00:00,443324109.9,0,0,211695004,0,115194934.4
 06/19  15:00:00,440573107.9,0,0,199963442.6,0,101660422
 06/19  16:00:00,490782387.4,0,0,206079334,0,134533941.4
 06/19  17:00:00,538076558.4,0,0,206069102.4,0,155891256.3
 06/19  18:00:00,547184592.4,0,0,207053759.5,0,194088254.5
 06/19  19:00:00,525680885.7,0,0,199474951.7,0,193455160
 06/19  20:00:00,466490147.8,0,0,121370596.2,0,189033741
 06/19  21:00:00,446057559,0,0,118175173.3,0,152014307.2
 06/19  22:00:00,427602438.1,0,0,142680840.1,0,119451629.3
 06/19  23:00:00,403065942,0,0,155867548.2,0,86321877.91
 06/19  24:00:00,347999332.3,0,0,131217340.6,0,32523962.47
 06/20  01:00:00,332530920.5,0,0,122920522.7,0,8485200
 06/20  02:00:00,323313749.6,0,0,117312726.8,0,8485200
 06/20  03:00:00,317506455.4,0,0,113321064,0,8485200
 06/20  04:00:00,324332543.6,0,0,111707839.4,0,8485200
 06/20  05:00:00,325922101.2,0,0,116849763.7,0,59011364.21
 06/20  06:00:00,321250695.5,0,0,88475594.29,0,196510247.5
 06/20  07:00:00,317360569.2,0,0,59052812.41,0,225119411.4
 06/20  08:00:00,380860325.8,0,0,122454509.8,0,217173765.1
 06/20  09:00:00,375794388.9,0,0,127833182.4,0,199830570.9
 06/20  10:00:00,479961114.9,0,0,240618930.8,0,185981752.3
 06/20  11:00:00,477066792.9,0,0,235923240.3,0,151913465.7
 06/20  12:00:00,476138261.6,0,0,237366220.3,0,119567252.3
 06/20  13:00:00,477688742.6,0,0,243057476.1,0,117195766.3
 06/20  14:00:00,483584949.6,0,0,250383257.6,0,114994530.1
 06/20  15:00:00,492818876.9,0,0,250744011.1,0,89428003.14
 06/20  16:00:00,523234123,0,0,238006287.2,0,147149991.4
 06/20  17:00:00,568048981.1,0,0,236160588.8,0,155919516.3
 06/20  18:00:00,565769760.3,0,0,226037343.5,0,194256664.6
 06/20  19:00:00,523978618,0,0,198503319.6,0,193305099.9
 06/20  20:00:00,482815818.8,0,0,137802898.7,0,188818852.1
 06/20  21:00:00,411738056.6,0,0,86965291.87,0,151562722.4
 06/20  22:00:00,377274679.6,0,0,95595566.23,0,119371871.8
 06/20  23:00:00,366732016.3,0,0,121966018.5,0,86172407.72
 06/20  24:00:00,321134058.6,0,0,106509580.9,0,8485200
 06/21  01:00:00,300322105.1,0,0,93120623.09,0,32360691.28
 06/21  02:00:00,285514449.8,0,0,82247409.96,0,8485200
 06/21  03:00:00,281772202.8,0,0,80282458.31,0,8485200
 06/21  04:00:00,288095463.2,0,0,78150217.61,0,8485200
 06/21  05:00:00,287936404.7,0,0,81579215.37,0,41998034.9
 06/21  06:00:00,233711713.2,0,0,4987809.05,0,199509561.4
 06/21  07:00:00,254574343.7,0,0,1544673.331,0,222612744.8
 06/21  08:00:00,368838323.7,0,0,112142446.4,0,236211622
 06/21  09:00:00,364897886.1,0,0,118261733.1,0,195565795.6
 06/21  10:00:00,457708679.8,0,0,219769405.8,0,189593423.3
 06/21  11:00:00,455513541.5,0,0,215844058.4,0,151567442.3
 06/21  12:00:00,449343909.8,0,0,212388226.5,0,119473585.5
 06/21  13:00:00,440767571,0,0,208427804.8,0,117128834.1
 06/21  14:00:00,439105326.7,0,0,208435265.9,0,88426242.2
 06/21  15:00:00,448431767.6,0,0,208994176.5,0,116446285.6
 06/21  16:00:00,493870049,0,0,210631728.2,0,119322213.1
 06/21  17:00:00,543371740.5,0,0,212943986.6,0,184375441.2
 06/21  18:00:00,548853763.7,0,0,210236615.8,0,194455627.6
 06/21  19:00:00,520273244.5,0,0,195435963.1,0,193011110.9
 06/21  20:00:00,483148047.7,0,0,138378573.4,0,161281054.3
 06/21  21:00:00,421132789.1,0,0,96273665.27,0,149503968.7
 06/21  22:00:00,382036741,0,0,100123837.4,0,147374024.9
 06/21  23:00:00,369604673.9,0,0,124970327.7,0,59763869.02
 06/21  24:00:00,314324102.6,0,0,100198562.5,0,33197650.8
 06/22  01:00:00,287150129.9,0,0,80727311.24,0,8485200
 06/22  02:00:00,272452076.1,0,0,69977797.25,0,8485200
 06/22  03:00:00,262233980.3,0,0,61799092.81,0,8485200
 06/22  04:00:00,262849598.2,0,0,54274702.93,0,8485200
 06/22  05:00:00,263843168.6,0,0,58838564.58,0,59068203.85
 06/22  06:00:00,228926782.2,0,0,682187.5514,0,195963512
 06/22  07:00:00,254196455.1,0,0,1215121.343,0,238128609.3
 06/22  08:00:00,254378119.2,0,0,2340556.788,0,215733880.7
 06/22  09:00:00,293153874.9,0,0,50420816.14,0,214619035.7
 06/22  10:00:00,286062102.5,0,0,53774100.49,0,159047308.6
 06/22  11:00:00,326368539.5,0,0,91087734.27,0,152278690.9
 06/22  12:00:00,340918701,0,0,107342633.3,0,139909641.1
 06/22  13:00:00,304977627.2,0,0,76251523.06,0,97290553.93
 06/22  14:00:00,300355320.4,0,0,74007178.74,0,115144109.2
 06/22  15:00:00,335079852.8,0,0,99449461.3,0,104907715.1
 06/22  16:00:00,354026830.4,0,0,74605820.53,0,131288620.3
 06/22  17:00:00,374012441.7,0,0,48895415.79,0,155658266
 06/22  18:00:00,379201719.9,0,0,46778282.47,0,193774506.5
 06/22  19:00:00,318249629.2,0,0,917079.4021,0,193087325.4
 06/22  20:00:00,338341062,0,0,560068.9495,0,188638885.5
 06/22  21:00:00,467191648.2,0,0,141545547.7,0,151408679.9
 06/22  22:00:00,380975190.4,0,0,99755725.35,0,119275974.2
 06/22  23:00:00,311266409.8,0,0,69420100.8,0,86118146.77
