Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 02/09  09:00:00,96139666.9,408304624.3,0,0,15086238.01,0,79565113.78
 02/09  10:00:00,101722023.8,366396552.7,0,0,12364778.76,0,64170614.02
 02/09  11:00:00,117817691.9,323852798.4,0,0,10837750.53,0,56785007.25
 02/09  12:00:00,130708956.9,281023601.4,0,0,12360821.55,0,61535242.81
 02/09  13:00:00,120286154.7,252999879.1,0,0,11026069.03,0,59301996.69
 02/09  14:00:00,113071506.9,243152553.9,0,0,9755790.235,0,50497887.88
 02/09  15:00:00,105804496.4,246080477.6,0,0,8249772.964,0,42247166.32
 02/09  16:00:00,105837731.9,257223044.9,0,0,8226380.26,0,46357698.23
 02/09  17:00:00,115501521.2,275726732.5,0,0,8264141.157,0,39595943.68
 02/09  18:00:00,130318401.8,303415249.3,0,0,11094676.02,0,61358412.84
 02/09  19:00:00,130258389.4,323471630,0,0,15092511.23,0,67918715.84
 02/09  20:00:00,126552700.7,338784899.2,0,0,16398273.56,0,87816297.98
 02/09  21:00:00,118103629.9,358594449.5,0,0,13606851.96,0,71512240.79
 02/09  22:00:00,113326451.6,354639055.7,0,0,14951532.23,0,79045529.68
 02/09  23:00:00,76914664.45,349436730.6,0,0,12366059.19,0,64140973.27
 02/09  24:00:00,53761217.65,341118230.9,0,0,7053582.978,0,38862470.35
 02/10  01:00:00,45764915.18,279733615.2,0,0,5525109.169,0,28783080.32
 02/10  02:00:00,23211742.17,0,0,0,373626.5183,0,2577600
 02/10  03:00:00,26039790.36,0,0,0,186747.6921,0,2577600
 02/10  04:00:00,23205977.21,0,0,0,186795.2254,0,2577600
 02/10  05:00:00,40130944.3,160927747.5,0,0,186697.6667,0,2577600
 02/10  06:00:00,68180466.39,353832011.9,0,0,186744.2543,0,2577600
 02/10  07:00:00,78479003.63,270314675.9,0,0,4351240.843,0,19518189.76
 02/10  08:00:00,86766116.98,242846024.3,0,0,16355596.69,0,80204457.05
 02/10  09:00:00,94709461.82,234119982.9,0,0,15076418.41,0,79542581.33
 02/10  10:00:00,100309643.5,222157900.2,0,0,12363996.06,0,64108285.12
 02/10  11:00:00,116725146.7,214266068.4,0,0,10836578.74,0,52040114.74
 02/10  12:00:00,129840054.6,192591621.4,0,0,12361288.91,0,63484385.77
 02/10  13:00:00,119546347.3,173911331.8,0,0,11033407.42,0,61979402.03
 02/10  14:00:00,112462241.6,183421551.4,0,0,9755616.255,0,50426809.69
 02/10  15:00:00,105416962.6,206914242.2,0,0,8237894.934,0,39741363.41
 02/10  16:00:00,105482674.4,216524158.7,0,0,8228183.46,0,48839516.3
 02/10  17:00:00,116592168.6,231432889.2,0,0,8273737.808,0,39587682.69
 02/10  18:00:00,129856524.8,253359994.9,0,0,11093754.76,0,52568553.1
 02/10  19:00:00,129777358.5,276378425.6,0,0,15090290.61,0,77260399.71
 02/10  20:00:00,125469789,292265075.3,0,0,16400755.34,0,81851936.22
 02/10  21:00:00,116957820,302258716.3,0,0,13604576.7,0,77196643.79
 02/10  22:00:00,112469492,321732667,0,0,14951812.97,0,79055248.04
 02/10  23:00:00,76829547.87,343116817.5,0,0,12365962.37,0,64103305.25
 02/10  24:00:00,53988764.97,373942623.8,0,0,7055421.555,0,38838858.75
 02/11  01:00:00,47299302.86,349921920.9,0,0,5525056.484,0,28751211.17
 02/11  02:00:00,23223582.02,0,0,0,373592.2078,0,2577600
 02/11  03:00:00,26061308.27,0,0,0,186792.3897,0,2577600
 02/11  04:00:00,23201681.83,0,0,0,186790.9999,0,2577600
 02/11  05:00:00,37690158.76,232681369.5,0,0,186734.1164,0,2577600
 02/11  06:00:00,66830814.69,526477666.8,0,0,186770.7579,0,2577600
 02/11  07:00:00,77346546.45,455251030.3,0,0,4351468.628,0,19515035.65
 02/11  08:00:00,73943374.76,424911262.1,0,0,4134042.333,0,19521181.31
 02/11  09:00:00,85225315.09,398903281.1,0,0,4351182.579,0,19534986.76
 02/11  10:00:00,103079655.7,360487191.4,0,0,13781633.64,0,68675123.58
 02/11  11:00:00,118091215.6,321199634,0,0,12331909.69,0,66192079.1
 02/11  12:00:00,130813015.9,284526360.9,0,0,13615293.34,0,69390706.08
 02/11  13:00:00,121696688.4,252951040.8,0,0,13594851.87,0,66946186.34
 02/11  14:00:00,114288120.7,216990171.5,0,0,12354152.05,0,65971008.25
 02/11  15:00:00,107001434.8,194772033,0,0,11069352.2,0,59269779.55
 02/11  16:00:00,106758423.3,171269964.4,0,0,11086156.13,0,57928010.69
 02/11  17:00:00,114369240.5,162760980.3,0,0,9486070.126,0,51894514.38
 02/11  18:00:00,128894738.8,164679902,0,0,11093884.86,0,54168477.3
 02/11  19:00:00,128614172.3,151216750,0,0,15084089.15,0,78570906.66
 02/11  20:00:00,123245731.3,143411933.8,0,0,14949785.89,0,76654872.95
 02/11  21:00:00,116151001.2,151829202.7,0,0,13641042.73,0,68787815.85
 02/11  22:00:00,111526679.1,153531887.5,0,0,15135549.84,0,79050810.94
 02/11  23:00:00,73785660.05,168652430.9,0,0,11001340.88,0,58842671.32
 02/11  24:00:00,53420431.37,189146933.3,0,0,8237459.426,0,43005369.69
 02/12  01:00:00,47195727.01,183064912.8,0,0,7012472.144,0,38569175.05
 02/12  02:00:00,23128002.41,0,0,0,186751.7242,0,2577600
 02/12  03:00:00,26175652.7,0,0,0,186772.5554,0,2577600
 02/12  04:00:00,23359247.15,0,0,0,186760.0214,0,2577600
 02/12  05:00:00,37451443.27,138273644.3,0,0,373492.2258,0,2577600
 02/12  06:00:00,64908799.3,324772446.5,0,0,186776.6732,0,2577600
 02/12  07:00:00,75218029.95,253038112.7,0,0,4132769.473,0,19518725.42
 02/12  08:00:00,71829187.27,216926119.2,0,0,4351489.041,0,19515286.7
 02/12  09:00:00,81934553.35,177870933.6,0,0,4324543.062,0,19535069.96
 02/12  10:00:00,90175716.56,148906342.8,0,0,4161294.973,0,28014054.13
 02/12  11:00:00,116445535.5,123316172.4,0,0,13783752.34,0,65317154.07
 02/12  12:00:00,127932731.2,103071878.6,0,0,13665551.16,0,65993423.59
 02/12  13:00:00,116189422.7,89181740.4,0,0,10890211.19,0,62354090.78
 02/12  14:00:00,110479238.7,77969805.11,0,0,11093799.8,0,53247022.47
 02/12  15:00:00,101919015.6,76863149.2,0,0,8333584.455,0,47897689.6
 02/12  16:00:00,101925942.1,81291753.42,0,0,8333584.407,0,39599522.92
 02/12  17:00:00,110008638,87657103.62,0,0,8241539.376,0,48844917.55
 02/12  18:00:00,122885108.2,102701913.9,0,0,10899621.38,0,51740748.27
 02/12  19:00:00,121569404.6,113121827.2,0,0,13782094.1,0,68820322.63
 02/12  20:00:00,116458271.3,122165613.2,0,0,13731738.21,0,73234946.18
 02/12  21:00:00,107755748.1,126260745.5,0,0,10837318,0,57719842.94
 02/12  22:00:00,104746586.9,149354580.8,0,0,13782699.81,0,70279301.84
 02/12  23:00:00,73912737.53,172522861,0,0,11079887.48,0,56843516.71
 02/12  24:00:00,50802170.27,193781303.7,0,0,5537101.603,0,33730928.87
 02/13  01:00:00,44702912.3,169437725.4,0,0,5525227.163,0,28719246.88
 02/13  02:00:00,23325513.3,0,0,0,373633.4045,0,2577600
 02/13  03:00:00,26207145.81,0,0,0,186750.6664,0,2577600
 02/13  04:00:00,23390773.12,0,0,0,186741.6971,0,2577600
 02/13  05:00:00,37362912.34,154646452.3,0,0,186743.6664,0,2577600
 02/13  06:00:00,66097693.61,373596557.5,0,0,186762.2191,0,2577600
 02/13  07:00:00,77522894.58,278819150.3,0,0,4351277.873,0,19514789.7
 02/13  08:00:00,85369134.21,242430485.9,0,0,16354998.43,0,78330936.85
 02/13  09:00:00,94182718.38,199501824.8,0,0,15097731.01,0,75625343.26
 02/13  10:00:00,99834646.94,170813809.2,0,0,12361743.44,0,68382597.64
 02/13  11:00:00,116282422.1,165762685.2,0,0,10838825.95,0,53351285.55
 02/13  12:00:00,129424124.8,148353406.9,0,0,12361533.02,0,63587443.72
 02/13  13:00:00,119102030.9,125599683.5,0,0,11016047.35,0,62016988.79
 02/13  14:00:00,112061874.4,142164851.8,0,0,9755546.891,0,50426082.04
 02/13  15:00:00,105133137.4,173710054,0,0,8260948.931,0,39647244.92
 02/13  16:00:00,105520536.9,189643474.9,0,0,8228137.821,0,43531141.39
 02/13  17:00:00,117180539.1,197820461,0,0,8251186.77,0,44900894.08
 02/13  18:00:00,129322763.5,191740059.2,0,0,11093429.15,0,51668424.29
 02/13  19:00:00,128964519.4,187724784.5,0,0,15103163.79,0,78531129.29
 02/13  20:00:00,125146640.5,191722937.9,0,0,16385272.3,0,81960993.51
 02/13  21:00:00,116542593.6,192555020.1,0,0,13622839.36,0,77066009.35
 02/13  22:00:00,111847809.2,207885300.9,0,0,14951234.82,0,73636904.53
 02/13  23:00:00,75673562.11,220228440,0,0,12366150.76,0,68561085.4
 02/13  24:00:00,52689274.43,237258846.9,0,0,7041678.526,0,39415314.14
 02/14  01:00:00,45123094.8,219699103.1,0,0,5525088.365,0,28738866.74
 02/14  02:00:00,23222571.56,0,0,0,373607.1321,0,2577600
 02/14  03:00:00,26079679.57,0,0,0,186757.7668,0,2577600
 02/14  04:00:00,23258186,0,0,0,186787.2295,0,2577600
 02/14  05:00:00,40191707.4,162549917.8,0,0,186731.308,0,2577600
 02/14  06:00:00,68341601.53,369578880.8,0,0,186740.026,0,2577600
 02/14  07:00:00,78691011.77,294030352.3,0,0,4351222.068,0,19501509.18
 02/14  08:00:00,86940571.46,274937760.7,0,0,16355453.29,0,72163668.03
 02/14  09:00:00,95048466.68,270769069.8,0,0,15072996.73,0,77214721.56
 02/14  10:00:00,100731870.6,267430423.2,0,0,12363930.92,0,65623029.16
 02/14  11:00:00,117214859.3,266425844.3,0,0,10837817.09,0,60846956.76
 02/14  12:00:00,130385128.4,248194987.6,0,0,12360379.96,0,63596377.35
 02/14  13:00:00,120100118.2,232822252,0,0,11035519.25,0,57031914.11
 02/14  14:00:00,112959701.1,230282830.2,0,0,9755783.069,0,51906195.8
 02/14  15:00:00,105709067,235817760.2,0,0,8236460.962,0,42802559.34
 02/14  16:00:00,106957626.2,246050604.5,0,0,8229153.949,0,39585910.88
 02/14  17:00:00,118349465,255283404.9,0,0,8274172.52,0,48843424.2
 02/14  18:00:00,129888008.3,251114820.5,0,0,11093676.46,0,51700374.99
 02/14  19:00:00,129509265.5,244376599.6,0,0,15090583.92,0,78566108.47
 02/14  20:00:00,125019330,244445991.9,0,0,16400114.58,0,81961440.6
 02/14  21:00:00,116384119,239597176.8,0,0,13606029.81,0,74137144.82
 02/14  22:00:00,111746910.9,244539220.2,0,0,14951718.59,0,71845458.95
 02/14  23:00:00,75981058.6,252397931.9,0,0,12365858.67,0,68180052.33
 02/14  24:00:00,52972576.81,263834158.8,0,0,7054304.526,0,38532400.46
 02/15  01:00:00,45275325.13,232692830,0,0,5524978.223,0,34350347.07
 02/15  02:00:00,23244249.6,0,0,0,373569.6382,0,2577600
 02/15  03:00:00,26102673.42,0,0,0,186785.5555,0,2577600
 02/15  04:00:00,23271829.57,0,0,0,186779.1359,0,2577600
 02/15  05:00:00,37293556.95,162835363.6,0,0,186759.7923,0,2577600
 02/15  06:00:00,66030297.97,374690044.2,0,0,186761.3352,0,2577600
 02/15  07:00:00,77708196.79,304871580.8,0,0,4351425.086,0,11034643.68
 02/15  08:00:00,86174673.57,278266910.6,0,0,16355860.07,0,79896601.48
 02/15  09:00:00,94688111.68,263262955.6,0,0,15077326.5,0,79684874.93
 02/15  10:00:00,100569899.2,249754416.9,0,0,12363978.89,0,64331216.48
 02/15  11:00:00,116923017.9,233553997.7,0,0,10840189.45,0,62039416.51
 02/15  12:00:00,129965775.8,205143533.2,0,0,12360664.39,0,63694090.92
 02/15  13:00:00,119572750.7,176835183.9,0,0,11028538.12,0,52022554.93
 02/15  14:00:00,112322983.8,165504012.7,0,0,9755671.457,0,50508089.7
 02/15  15:00:00,105086607.1,172000007.7,0,0,8245197.501,0,49008940.09
 02/15  16:00:00,105152464.7,185453471.5,0,0,8226767.841,0,39600779.47
 02/15  17:00:00,114022196.8,197665286.3,0,0,8267685.013,0,42884489.11
 02/15  18:00:00,129079767.3,199727301.3,0,0,11093476.76,0,57835247.72
 02/15  19:00:00,129044468.8,195644911.3,0,0,15093794.11,0,76895252.8
 02/15  20:00:00,125203796.5,196723016.9,0,0,16395838.49,0,83896249.09
 02/15  21:00:00,116652301.9,208099175.6,0,0,13610013.86,0,66465239.81
 02/15  22:00:00,111963573,215786358,0,0,14951248.77,0,78997624.4
 02/15  23:00:00,75654596.18,218398991.3,0,0,12365170.56,0,64425811.67
 02/15  24:00:00,52650317.7,230481735,0,0,7051611.976,0,39370479.49
 02/16  01:00:00,45012061.83,203517710.9,0,0,5524769.369,0,28823989.5
 02/16  02:00:00,23288480.23,0,0,0,373534.298,0,2577600
 02/16  03:00:00,26155329.5,0,0,0,186772.2238,0,2577600
 02/16  04:00:00,23343047.41,0,0,0,186763.4924,0,2577600
 02/16  05:00:00,37201875.18,133670158,0,0,186749.5551,0,2577600
 02/16  06:00:00,65539657.98,318139052.1,0,0,186748.5972,0,2577600
 02/16  07:00:00,77137835.49,241122377.6,0,0,4351324.234,0,19532702.62
 02/16  08:00:00,85742638.4,211495950.9,0,0,16355262.58,0,80050700.77
 02/16  09:00:00,94048460.69,197274090.3,0,0,15063282.31,0,79587585.08
 02/16  10:00:00,99899556.46,177353458.2,0,0,12363205.93,0,64164392.75
 02/16  11:00:00,116232903.7,161347570.8,0,0,10833608.74,0,55404792.87
 02/16  12:00:00,129228418.3,125936558.1,0,0,12359745.6,0,61633486.54
 02/16  13:00:00,118773132,89879741.25,0,0,11050207.07,0,60536644.63
 02/16  14:00:00,111517907.8,84503052.34,0,0,9743991.954,0,50504490.52
 02/16  15:00:00,104326665.2,93736343.86,0,0,8228407.373,0,40749716.61
 02/16  16:00:00,104388576.4,105451720,0,0,8227305.555,0,47840756.04
 02/16  17:00:00,113112321.6,115241683.1,0,0,8294196.921,0,39589524.71
 02/16  18:00:00,128370530.1,129379915.4,0,0,11093575.82,0,60708379.44
 02/16  19:00:00,128470120.2,138666120,0,0,15077037.94,0,68619867.27
 02/16  20:00:00,124812754.7,158253104.4,0,0,16413298.53,0,87012771.63
 02/16  21:00:00,116369016.3,181116088.9,0,0,13587871.91,0,72341430.57
 02/16  22:00:00,111831586.5,205013308.5,0,0,14960745.01,0,79051781.94
 02/16  23:00:00,75676288.12,223159338.3,0,0,12353523.54,0,64121491.83
 02/16  24:00:00,52751763.39,239221744.2,0,0,7070560.957,0,38857502.11
 02/17  01:00:00,45114666.73,215587551.6,0,0,5524675.445,0,28770997.29
 02/17  02:00:00,23099815.76,0,0,0,186811.0396,0,2577600
 02/17  03:00:00,26336923,0,0,0,373556.9423,0,2577600
 02/17  04:00:00,23334081.29,0,0,0,186760.8767,0,2577600
 02/17  05:00:00,43252452.27,257039377.6,0,0,186729.5353,0,2577600
 02/17  06:00:00,68630840.37,378768408.9,0,0,186759.5476,0,2577600
 02/17  07:00:00,77023029.07,287713087.2,0,0,4350634.118,0,19509824.63
 02/17  08:00:00,85349447.27,265404336,0,0,16355624.36,0,80216513.86
 02/17  09:00:00,94339646.03,224121869.6,0,0,15049584.48,0,78676135.49
 02/17  10:00:00,99995580.98,187211150.7,0,0,12362302.95,0,64891872.83
 02/17  11:00:00,116224030.3,158642743.3,0,0,10836609.3,0,52029039.59
 02/17  12:00:00,129122596.2,115217277.6,0,0,12359409.01,0,63514200.01
 02/17  13:00:00,118697031.7,83101805.98,0,0,11057811.26,0,62045965.42
 02/17  14:00:00,111413133.1,72065909.91,0,0,9735096.469,0,50476493.9
 02/17  15:00:00,104178833.3,79847389.29,0,0,8226691.639,0,39688078.54
 02/17  16:00:00,104253393,88619105.54,0,0,8225242.268,0,48850462.35
 02/17  17:00:00,113185410.9,110385254.1,0,0,8307590.323,0,39595443.06
 02/17  18:00:00,126986516.6,137971918.4,0,0,11094595.65,0,51633339.13
 02/17  19:00:00,128619036,156911780.9,0,0,15068642.55,0,78090590.83
 02/17  20:00:00,124339989.8,174063752,0,0,16412933.41,0,81848020.11
 02/17  21:00:00,115735950.3,174189638,0,0,13588948.13,0,77162061.85
 02/17  22:00:00,111134745.9,178318136.2,0,0,14969173.26,0,79030759.89
 02/17  23:00:00,75379861.92,194838756.5,0,0,12343469.49,0,64123034.06
 02/17  24:00:00,52484385.68,209138130.5,0,0,7078329.234,0,38805915.44
 02/18  01:00:00,45659222.81,172074583.8,0,0,5524534.99,0,28741941.04
 02/18  02:00:00,23119387.28,0,0,0,186776.5835,0,2577600
 02/18  03:00:00,26365304.13,0,0,0,373539.3821,0,2577600
 02/18  04:00:00,23365252.08,0,0,0,186752.5179,0,2577600
 02/18  05:00:00,36680428.07,94157923.4,0,0,186737.3422,0,2577600
 02/18  06:00:00,64386442.18,244553107.5,0,0,186773.868,0,2577600
 02/18  07:00:00,73082920.85,158072599.2,0,0,4351203.401,0,19506884.38
 02/18  08:00:00,71855981.54,121331981.2,0,0,4133476.325,0,19509389.8
 02/18  09:00:00,84050630.11,108083149.3,0,0,4351478.096,0,19509577.62
 02/18  10:00:00,100487884.5,97936809.72,0,0,13731009.95,0,66892704.98
 02/18  11:00:00,115892387.4,86075399.4,0,0,12362031.68,0,66123339.99
 02/18  12:00:00,128666851,60321602.14,0,0,13586688.39,0,71276560.24
 02/18  13:00:00,119964734.2,68453669.7,0,0,13637452.16,0,65981539.42
 02/18  14:00:00,112974962.1,83241130.13,0,0,12327719.05,0,64990195.44
 02/18  15:00:00,106780165,96431263.27,0,0,11093858.72,0,61047439.12
 02/18  16:00:00,108568757.1,97145159.85,0,0,11032071.06,0,55999539.03
 02/18  17:00:00,117450238.8,95145807.46,0,0,9536264.12,0,51783872.47
 02/18  18:00:00,126958660.1,94503791.13,0,0,11094513.3,0,56154925.48
 02/18  19:00:00,127947010.8,80244714.16,0,0,15049972.59,0,78570233.79
 02/18  20:00:00,122629785.4,73344708.49,0,0,14949591.06,0,74953560.84
 02/18  21:00:00,115577590.7,83273627.26,0,0,13671662.24,0,70439703.48
 02/18  22:00:00,110923965.7,85399023.39,0,0,15135186.29,0,79043977.69
 02/18  23:00:00,73151653.78,101670603,0,0,10962710.8,0,56681350.33
 02/18  24:00:00,52829488.59,124205280,0,0,8237385.813,0,45064698.24
 02/19  01:00:00,46667658.36,119921742.5,0,0,7043561.95,0,38560480.71
 02/19  02:00:00,23162410.62,0,0,0,186782.8398,0,2577600
 02/19  03:00:00,26227403.87,0,0,0,186759.422,0,2577600
 02/19  04:00:00,23402371.12,0,0,0,186746.1473,0,2577600
 02/19  05:00:00,37109985.17,115384918.3,0,0,186752.0494,0,2577600
 02/19  06:00:00,64701729.2,280074332.2,0,0,373506.981,0,2577600
 02/19  07:00:00,73311406.21,206732180,0,0,4132804.489,0,19509499.64
 02/19  08:00:00,72004500.5,172869380,0,0,4351258.466,0,19508985.31
 02/19  09:00:00,81822471.83,173449170.6,0,0,4259283.495,0,19509205.78
 02/19  10:00:00,90535330.48,183175677.2,0,0,4225456.943,0,27971641.74
 02/19  11:00:00,116881247,169703047,0,0,13783005.15,0,64933014.81
 02/19  12:00:00,128386304.9,152338941.1,0,0,13649707.44,0,65978032.27
 02/19  13:00:00,116655297.2,135317295,0,0,10903127.69,0,62323529.55
 02/19  14:00:00,110904420.3,123651644.6,0,0,11093944.63,0,52580437.17
 02/19  15:00:00,102344477.4,121732585,0,0,8333645.806,0,48537871.27
 02/19  16:00:00,102396143.1,136682615.8,0,0,8332706.066,0,39583484.88
 02/19  17:00:00,109773035.6,151330437.1,0,0,8227595.02,0,48836689.37
 02/19  18:00:00,121821825.9,168442991.6,0,0,10916984.12,0,51741664.06
 02/19  19:00:00,122183693,179971110.7,0,0,13782267.63,0,68062517.14
 02/19  20:00:00,117100735.5,194762634.1,0,0,13718795.54,0,74032920.29
 02/19  21:00:00,108486508.7,203952186.6,0,0,10847180.78,0,56469538.85
 02/19  22:00:00,105446403.3,223763356.9,0,0,13783711.48,0,71599143.72
 02/19  23:00:00,74458145.76,226251556.3,0,0,11069583.98,0,54985675.01
 02/19  24:00:00,51136817.47,225420034.7,0,0,5545055.627,0,35434103.04
 02/20  01:00:00,47289261.34,201044428.4,0,0,6920145.354,0,33067074.21
 02/20  02:00:00,23235915.38,0,0,0,313407.0448,0,7205695.17
 02/20  03:00:00,26151671.31,0,0,0,186769.2937,0,2577600
 02/20  04:00:00,23341471.41,0,0,0,186759.0432,0,2577600
 02/20  05:00:00,37304129.16,148107756.9,0,0,186727.6064,0,2577600
 02/20  06:00:00,65140778.23,350553994.7,0,0,186781.1001,0,2577600
 02/20  07:00:00,74154179.76,272738422.8,0,0,4351045.267,0,11035123.33
 02/20  08:00:00,72214593.13,220309023.8,0,0,4167488.027,0,27994626.68
 02/20  09:00:00,82030503.69,182708432.8,0,0,4317891.559,0,19533753.9
 02/20  10:00:00,90451594.47,156029824.7,0,0,4351893.45,0,19577628.58
 02/20  11:00:00,116321669.4,123948052.9,0,0,13641232.53,0,71781559.5
 02/20  12:00:00,127787980.1,94812208.64,0,0,13587217.3,0,68420785.26
 02/20  13:00:00,116189607.8,67282524.15,0,0,11077677.09,0,62146529.3
 02/20  14:00:00,110222746.8,53513103.98,0,0,11074471.13,0,51891587.18
 02/20  15:00:00,101682071.8,65640027.64,0,0,8227567.799,0,49182763.39
 02/20  16:00:00,101799306.4,81455249.7,0,0,8227468.872,0,39584946.11
 02/20  17:00:00,111608671.2,94446116.54,0,0,8302406.67,0,39592739.41
 02/20  18:00:00,121638214.2,107280543.3,0,0,11093145.94,0,61175112.65
 02/20  19:00:00,121435755.1,103707512.8,0,0,13726322.27,0,65684176.58
 02/20  20:00:00,116101739.3,100251191.7,0,0,13588367.98,0,74717941.1
 02/20  21:00:00,107632163.2,96051866.86,0,0,11003819.44,0,54003364.44
 02/20  22:00:00,104551577.7,135902001.9,0,0,13783583.1,0,71625059.89
 02/20  23:00:00,73641265.86,158087331.6,0,0,10914637.27,0,56461730.83
 02/20  24:00:00,50570677.63,151023529.5,0,0,5662706.991,0,31145871.59
 02/21  01:00:00,44221744.49,121124183.1,0,0,5524776.861,0,33969478.9
 02/21  02:00:00,23180370.73,0,0,0,250227.9589,0,3986070.814
 02/21  03:00:00,26314839.76,0,0,0,310077.0412,0,2577600
 02/21  04:00:00,23381685.26,0,0,0,186754.289,0,2577600
 02/21  05:00:00,43169877.92,196992896.3,0,0,186731.7082,0,2577600
 02/21  06:00:00,67733775.68,280308429.6,0,0,186755.7346,0,2577600
 02/21  07:00:00,76317393.61,193456445.3,0,0,4350834.829,0,11029511.74
 02/21  08:00:00,85171101.95,156086179.1,0,0,16354689.84,0,80039323.52
 02/21  09:00:00,93387917.55,124945209.6,0,0,15044730.05,0,79619704.05
 02/21  10:00:00,99072227.98,87363994.42,0,0,12363860.19,0,64258015.57
 02/21  11:00:00,115410990.3,75670022.25,0,0,10837256.04,0,61997854.02
 02/21  12:00:00,128504551.8,48095436.54,0,0,12357956.52,0,62603185.76
 02/21  13:00:00,118233817.9,28239917.9,0,0,11057009.61,0,53062691.39
 02/21  14:00:00,111102143.5,36942943.83,0,0,9728559.55,0,50495297.39
 02/21  15:00:00,106083971.7,73400939.97,0,0,8227665.668,0,49041615.96
 02/21  16:00:00,107877516.3,102195493.7,0,0,8226848.951,0,39584015.69
 02/21  17:00:00,118112806.8,113648950.9,0,0,8308679.212,0,39568038.39
 02/21  18:00:00,127119727.2,113311774.5,0,0,11094114.54,0,61350197.38
 02/21  19:00:00,128215544.9,109611131.1,0,0,15069532.12,0,71956347.55
 02/21  20:00:00,123831654.9,118143142,0,0,16413774.22,0,88096793.94
 02/21  21:00:00,115249632.8,122231326.4,0,0,13589046.29,0,66961967.7
 02/21  22:00:00,110775381.5,141381080.4,0,0,14967276.9,0,79014105.46
 02/21  23:00:00,75056367.54,156491315.7,0,0,12345888.12,0,64244579.89
 02/21  24:00:00,52068053.73,164795482,0,0,7076505.8,0,39097748.33
 02/22  01:00:00,44403169.47,141343720.9,0,0,5524670.957,0,28783911.73
 02/22  02:00:00,23085452.61,0,0,0,186814.3389,0,2577600
 02/22  03:00:00,26337484.61,0,0,0,373566.3742,0,2577600
 02/22  04:00:00,23312955.07,0,0,0,186771.6443,0,2577600
 02/22  05:00:00,37054730.16,122909676.2,0,0,186761.5065,0,2577600
 02/22  06:00:00,65236030.68,285939089.6,0,0,186750.9906,0,2577600
 02/22  07:00:00,75358563.64,210559689.9,0,0,4351479.382,0,19519091.77
 02/22  08:00:00,85837163.06,189606636,0,0,16355781.47,0,80107323.9
 02/22  09:00:00,94087621.99,193930265.5,0,0,15064249.25,0,79526739.5
 02/22  10:00:00,100063794.8,199116743,0,0,12363838.54,0,64213160.24
 02/22  11:00:00,116648980.4,208887810.3,0,0,10838018.53,0,52095914.82
 02/22  12:00:00,129905713.1,200607815.2,0,0,12361082.11,0,63569500.53
 02/22  13:00:00,119644591.2,183015640,0,0,11041487.04,0,62024406.62
 02/22  14:00:00,112500912.6,185836521.8,0,0,9754979.811,0,50469755.72
 02/22  15:00:00,105315275.8,196506651.5,0,0,8228212.626,0,39722494.13
 02/22  16:00:00,105357099.6,205879713.1,0,0,8228099.594,0,48819527.81
 02/22  17:00:00,114087404.7,219871526.8,0,0,8284325.249,0,39580761.38
 02/22  18:00:00,127580518.6,230119390.2,0,0,11093682.63,0,51599191.41
 02/22  19:00:00,129411055.8,236653935.4,0,0,15082535.89,0,78111869.18
 02/22  20:00:00,125682013,246066390.3,0,0,16408995.24,0,81897224.25
 02/22  21:00:00,117076004,250843633.1,0,0,13594533.11,0,77116295.68
 02/22  22:00:00,112399483,264917001.2,0,0,14952938.85,0,78196820.58
 02/22  23:00:00,76272989.66,285513188.3,0,0,12363738.25,0,64882503.4
 02/22  24:00:00,53390697.09,307962530.8,0,0,7062829.654,0,38765513.34
 02/23  01:00:00,45750656.52,282715490.6,0,0,5524847.735,0,28739311.45
 02/23  02:00:00,23245432.94,0,0,0,373582.906,0,2577600
 02/23  03:00:00,26076515.04,0,0,0,186787.9323,0,2577600
 02/23  04:00:00,23245662.2,0,0,0,186779.6158,0,2577600
 02/23  05:00:00,37538249.72,200512721.4,0,0,186759.338,0,2577600
 02/23  06:00:00,66789184.35,462136937,0,0,186760.9909,0,2577600
 02/23  07:00:00,76791723.1,390058312.7,0,0,4351461.077,0,19506334.58
 02/23  08:00:00,85833443.41,353843205.8,0,0,16355807.37,0,74608520.34
 02/23  09:00:00,95340223.31,330472510.3,0,0,15077525.63,0,75055830.17
 02/23  10:00:00,101161324.2,310670098,0,0,12362260.25,0,67297825.76
 02/23  11:00:00,117474570,291928787.4,0,0,10834263.21,0,59137794.28
 02/23  12:00:00,130642482.9,278530497.4,0,0,12360861.92,0,63571920.35
 02/23  13:00:00,120451683.5,268298605.2,0,0,11039652.79,0,57293826.72
 02/23  14:00:00,113299413.3,267258496.3,0,0,9755647.335,0,51495137.89
 02/23  15:00:00,106110642,279600187.2,0,0,8230751.516,0,42966027.92
 02/23  16:00:00,107361110.8,287215890.1,0,0,8228368.352,0,39579102
 02/23  17:00:00,119030404.8,294643780.9,0,0,8281320.561,0,48829257.62
 02/23  18:00:00,128804144.1,292161113.5,0,0,11093824.33,0,51694430.65
 02/23  19:00:00,129881031.9,282139095.4,0,0,15086425.75,0,78521878.49
 02/23  20:00:00,126073963.2,288721892.5,0,0,16404505.09,0,81901739.34
