Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 02/01  13:00:00,176194333.8,41156615.72,67086671.81,456331.4963,0,152860152.2
 02/01  14:00:00,180039388.3,34203180.93,69286015.07,604237.8659,0,148185272
 02/01  15:00:00,180049940.8,32472636.79,67441909.93,757582.7305,0,149416063.3
 02/01  16:00:00,183722189.3,37125180,69171757.9,1074700.406,0,150554553.7
 02/01  17:00:00,279111274.7,33859960.12,135812197.5,2558791.412,0,30915474.15
 02/01  18:00:00,337146180,33832978.96,150829822.9,2211122.407,0,31200239.3
 02/01  19:00:00,295548367.3,27350203.14,92330440.4,2181355.138,0,60544031.98
 02/01  20:00:00,280414192,28006613.57,81666180.22,2040387.768,0,59113920.26
 02/01  21:00:00,285478590.2,30115439.08,72775549.35,1844639.649,0,45337211.68
 02/01  22:00:00,263884469.8,31674478.02,65859070.82,1698621.065,0,61871227.09
 02/01  23:00:00,227801839.5,34472093.68,78305797.01,1392160.846,0,60068611.38
 02/01  24:00:00,197912786.5,40472280.75,95868246.4,1192067.944,0,31181308.61
 02/02  01:00:00,188214444.8,41737997.22,100754947.7,1071298.838,0,30590411.24
 02/02  02:00:00,190460873.5,43115519.27,104255434.9,967021.2263,0,17909339.85
 02/02  03:00:00,190638057.9,43658221.68,106256895.7,870993.1307,0,17900438.62
 02/02  04:00:00,194719792.7,45695973.24,110423839.6,778548.4398,0,25679261.5
 02/02  05:00:00,201881268.4,46393668.99,111860299.4,697848.1663,0,30464575.14
 02/02  06:00:00,224545165.1,37264585.37,110264882.8,636729.6451,0,31603161.1
 02/02  07:00:00,290318071.9,18782427.56,94160614.14,700383.1579,0,75380538.51
 02/02  08:00:00,355559445,13581435.6,132662289.3,739875.7259,0,81224413.69
 02/02  09:00:00,292420003.8,18241045.03,88920954.77,609266.9689,0,207441914.5
 02/02  10:00:00,226302282.8,16466719.85,44145822.47,58279.97701,0,169776236.5
 02/02  11:00:00,161529715.4,35292132.33,50284648.02,162867.1547,0,170431706.1
 02/02  12:00:00,163709566.9,35816664.16,53667451.73,336671.8719,0,154653971.2
 02/02  13:00:00,162802812.2,37960801.18,54306311.67,501051.6935,0,143441752.5
 02/02  14:00:00,165720161.1,31220057.7,54917130.15,653895.5304,0,160465734
 02/02  15:00:00,167984740.2,30899126.11,55814523.59,1054433.53,0,137235302.9
 02/02  16:00:00,171334699.4,35058929.74,56587162.55,1553068.804,0,163021625.5
 02/02  17:00:00,261313362.1,31426076.84,121251872.1,3090404.181,0,18375051.66
 02/02  18:00:00,322598585.6,31443435.32,135866491.9,2626859.049,0,43919905.61
 02/02  19:00:00,283133125.7,25665016.7,79655181.65,2441372.263,0,61055776.37
 02/02  20:00:00,269111337.4,26461574.33,70105332.09,2298381.29,0,45493641.33
 02/02  21:00:00,273528150.9,27639531.39,60524764.83,2156102.733,0,45333425.89
 02/02  22:00:00,251315938.9,28463708.08,52753552.09,2254183.22,0,75778628.09
 02/02  23:00:00,213478577.8,31267115.09,63807071.67,1584907.448,0,46204839.22
 02/02  24:00:00,182387182.4,35517546.66,80303505.56,1249458.625,0,44144218.59
 02/03  01:00:00,173897220.3,37245098.65,85239591.51,1131966.867,0,18084692.24
 02/03  02:00:00,174035110.1,37963958.67,85469740.66,1038083.663,0,17930955.82
 02/03  03:00:00,170993939.4,38764926.21,86563338.22,944080.6643,0,17901471.34
 02/03  04:00:00,169498570.4,38984386.23,85145987.39,866072.5185,0,37931851.93
 02/03  05:00:00,177389886,40118347.38,87307813.78,787554.9969,0,18073400.38
 02/03  06:00:00,203759309.2,35409319.25,92314593.93,709145.772,0,30855423.53
 02/03  07:00:00,267436809.2,22664924.91,94914100.99,679304.7128,0,44600645.04
 02/03  08:00:00,342249144.5,14615238.75,145988264.1,675515.9763,0,61930255.26
 02/03  09:00:00,310478441.1,20940844.14,66395673.33,844182.7722,0,226345145.6
 02/03  10:00:00,230820238.3,19054915.73,42507470.28,120709.05,0,186663560.7
 02/03  11:00:00,160464601.8,40212300.03,49260379.36,212834.9334,0,184625574.5
 02/03  12:00:00,158947100.6,39157754.35,50425525.84,428746.8736,0,158806711.9
 02/03  13:00:00,155393110.3,40023396.21,48283919.12,594168.759,0,152707470.5
 02/03  14:00:00,159184663.5,34197690.25,49336141.8,858599.6083,0,148613216.4
 02/03  15:00:00,171646713.9,37672732.86,60169682.6,1058572.71,0,149268646.9
 02/03  16:00:00,189431359.3,47520651.51,77035336.63,1173345.581,0,150530992
 02/03  17:00:00,295607909.3,51385307.55,158340336.1,1918832.143,0,31076870.96
 02/03  18:00:00,387184714.6,55789051.93,206822943.8,1864104.486,0,30849746.74
 02/03  19:00:00,340435024.4,42325915.69,130474491.1,1735958.173,0,31235518.31
 02/03  20:00:00,330932576.2,44470895.45,128440443.6,1484553.714,0,45059865.4
 02/03  21:00:00,341432529.7,48152422.08,129146378.7,1395538.511,0,58568414.54
 02/03  22:00:00,334292209,50939843.83,131396286.7,1329580.988,0,45343221.96
 02/03  23:00:00,300930322.1,60208540.17,143511167.4,1180748.512,0,61914312.91
 02/03  24:00:00,270290446.7,69595227.85,164338666.8,1004848.36,0,45578751.26
 02/04  01:00:00,256566566.3,69959117.17,168084480.5,887688.4174,0,30911624.47
 02/04  02:00:00,264429197.9,71894569.35,176057961.6,769390.1222,0,17922648.54
 02/04  03:00:00,266981057.3,73820943.2,182759087.2,658526.7039,0,17898386.66
 02/04  04:00:00,271841243.8,75350712,187713549.3,559803.3382,0,25682956.7
 02/04  05:00:00,286448926.7,78932235.82,196611490.5,455046.9929,0,30385001.97
 02/04  06:00:00,310515143.5,73637693.46,199326751,371080.0199,0,30856441.57
 02/04  07:00:00,377019411.5,60522475.41,204752003.2,342919.815,0,44626430.71
 02/04  08:00:00,462293048.7,40800264.12,266588930.3,379221.711,0,61982097.24
 02/04  09:00:00,385188298.7,49224168.19,143072858.6,501680.3221,0,226765412
 02/04  10:00:00,261927369.2,38929308.43,74399802,51123.21163,0,186404567.8
 02/04  11:00:00,180245385.8,48788542.62,69484893.87,226659.0423,0,183710278.1
 02/04  12:00:00,166066010.5,43590971.65,57411769.24,472138.5607,0,159710055
 02/04  13:00:00,159819875.2,44091845.09,52244353.99,703399.4559,0,153534167.3
 02/04  14:00:00,161774469.3,37293906.52,52038154.65,1062368.436,0,147817983.2
 02/04  15:00:00,161337232.9,35489766.68,49930219.78,1541794.402,0,150014192.3
 02/04  16:00:00,167877952.8,40812230.33,55818305.5,1860256.068,0,150672047.1
 02/04  17:00:00,268851572.2,42790076.4,130771373.9,2914159.374,0,30653544.65
 02/04  18:00:00,344047146.6,44847358.04,163147777.1,2401703.179,0,30856906.52
 02/04  19:00:00,308228183.4,33745745.15,97680822.14,2322786.055,0,31238871.26
 02/04  20:00:00,294116451.2,34678537.86,91027350.84,2081521.49,0,45095455.59
 02/04  21:00:00,294012769.1,34840396.23,81263120.17,1894665.02,0,54886751.19
 02/04  22:00:00,279651604.4,36196275.61,76409037.65,1714208.293,0,49023896.01
 02/04  23:00:00,246741315.3,39349622.49,89183251.2,1361388.132,0,61943301.48
 02/04  24:00:00,214203568.3,47231541.43,108104194.6,1196789,0,45494247.54
 02/05  01:00:00,203308177.5,50126101.55,115840227.7,1071322.16,0,30849264.06
 02/05  02:00:00,207573766.9,52255007.19,121373491.8,954450.4918,0,17916321.24
 02/05  03:00:00,210525946.7,53842825.66,126158377.8,846799.1399,0,17901985.18
 02/05  04:00:00,213994797.5,54475588.71,129714005.9,752689.2348,0,25680872.29
 02/05  05:00:00,220890922,54835668.2,130886440.4,669993.6596,0,30420974.96
 02/05  06:00:00,246972875,46679399.14,132716823.9,597494.4326,0,40671423.97
 02/05  07:00:00,315243948.4,28405617.16,119116490.6,652647.3834,0,65936476.68
 02/05  08:00:00,387159344.4,20423956.04,164309768,677364.31,0,92981374.66
 02/05  09:00:00,323602104.9,28587256.74,119535658.6,535278.4582,0,195550504.6
 02/05  10:00:00,247412296.1,26610182.3,63751436.02,6950.241985,0,177335086.2
 02/05  11:00:00,193282531.7,43530328.25,81165937.23,66799.31384,0,163470807.2
 02/05  12:00:00,191588861.5,43732322.85,81637976.88,245441.3703,0,158024234.8
 02/05  13:00:00,187073334.6,46618246.9,78658203.13,419682.5502,0,140456987.1
 02/05  14:00:00,188810935.5,38642839.41,78270828.47,573673.8078,0,160961041.1
 02/05  15:00:00,200522263.2,39157808.2,87576297.93,684984.9373,0,137079113.8
 02/05  16:00:00,204440456.9,43574950.62,90442815.77,803173.1484,0,163187976.9
 02/05  17:00:00,293443741.1,39569993.88,154660159.6,1812495.743,0,18520437.46
 02/05  18:00:00,369373365.7,42483250.54,183452702.3,1815428.722,0,43741251.85
 02/05  19:00:00,321570228.8,34081176.54,118806119.1,1727537.918,0,60965402.33
 02/05  20:00:00,305832485.2,34673963.98,107545426.7,1579434.503,0,45590997.24
 02/05  21:00:00,312539639.2,37523159.12,100202797.7,1449043.471,0,45346667.28
 02/05  22:00:00,294052173.3,39041314.27,96279729.75,1415137.168,0,75495689.32
 02/05  23:00:00,255598228.6,41492153.02,106198663.2,1267395.498,0,59773101.74
 02/05  24:00:00,224961477.8,50935808.9,122988491.8,1095568.624,0,30971382.55
 02/06  01:00:00,215788618.2,51457949.3,128402972.2,973119.5409,0,18094476.03
 02/06  02:00:00,216355836.2,52110316.78,130223531.9,871267.6569,0,30299983.36
 02/06  03:00:00,218948969.1,53446375.64,134645219.7,770328.9773,0,17900222.56
 02/06  04:00:00,224252686.8,55100205.23,140038823.1,673512.2129,0,25679123.06
 02/06  05:00:00,230928987.7,56078651.07,140993926.7,591519.5268,0,18068195.28
 02/06  06:00:00,255704964.4,47457709.18,141512576.3,525574.6667,0,44396749.93
 02/06  07:00:00,320677969.7,28869474.11,124607934.2,591388.2356,0,61760238.12
 02/06  08:00:00,391512597.3,20808733.19,168913404.6,623361.0947,0,95899791.89
 02/06  09:00:00,319817746.4,28472569.78,117887786.4,504556.3419,0,202359742
 02/06  10:00:00,241184549.8,26399499.34,60139931.87,4436.31047,0,174436359
 02/06  11:00:00,183767544.3,42367992.11,72978670.07,72078.29997,0,158233879.6
 02/06  12:00:00,184252220.7,42911692.61,74658547.8,253633.9781,0,157241071.9
 02/06  13:00:00,183028899.8,46226435.75,74936410.96,421843.8288,0,153940631.1
 02/06  14:00:00,184661002.1,37780636.82,74299566.95,577704.0225,0,147538015.3
 02/06  15:00:00,189483239.9,37620431.57,78579547.17,705276.9299,0,150568775
 02/06  16:00:00,193288404.5,41892319.15,80312164.2,884898.8793,0,150626302
 02/06  17:00:00,285996801.8,38137631.66,147206406.6,2095290.841,0,30515215.88
 02/06  18:00:00,359231236.7,40186414.92,173206818.3,1919183.661,0,31216916.94
 02/06  19:00:00,310132374.4,31528471.37,107184576.3,1911226.326,0,60625194.58
 02/06  20:00:00,294702183,31926967.77,96222131.53,1772427.499,0,59076283.22
 02/06  21:00:00,299329207.2,34001560.5,86867383.2,1589780.656,0,45344460.7
 02/06  22:00:00,276119420.8,35017935.34,78262077.04,1517402.33,0,61924187.35
 02/06  23:00:00,250676226.9,40711001.49,101269855.7,1284299.433,0,60047567.24
 02/06  24:00:00,225276863.6,52456002.28,123309106.5,1096950.941,0,31158338.02
 02/07  01:00:00,219687213.1,54385746.08,132312438.9,964309.04,0,30583182.01
 02/07  02:00:00,223809027,56120800.78,137695066.8,852231.2958,0,17909220.04
 02/07  03:00:00,227582652,57997916.09,143301318.7,746964.9843,0,17900347.95
 02/07  04:00:00,229505548.7,58912511.33,145313260.1,655960.0499,0,25678676.74
 02/07  05:00:00,236375384.1,59555347.53,146458210.8,575363.7527,0,30469919.75
 02/07  06:00:00,260750307.2,50640615.17,146574286.3,510462.416,0,31613073.92
 02/07  07:00:00,325017212.2,31905656.14,128963751.2,578390.2121,0,75416267.56
 02/07  08:00:00,400899719.9,23093631.7,178319509.8,609593.9397,0,81259102.03
 02/07  09:00:00,325399469.7,32167432.54,123166426,491664.1602,0,208185155.7
 02/07  10:00:00,240025904.4,28441451.09,58834966.88,13329.6535,0,169502431.2
 02/07  11:00:00,175519232.3,42847950.71,64677393.85,125042.5719,0,171195572
 02/07  12:00:00,169933806.6,42363375.67,60235572.62,358195.0346,0,157053344.5
 02/07  13:00:00,170769007.4,44366530.71,62591172.98,507189.3526,0,141445797.1
 02/07  14:00:00,174946977,37005704.6,63867831.81,661386.0284,0,160052598.6
 02/07  15:00:00,181972723.5,37033575.76,69211323.67,827905.6772,0,138084222.2
 02/07  16:00:00,181403923.3,41782363.86,68841131.45,1302896.103,0,163126151.9
 02/07  17:00:00,276913671,39879253.57,138313681.2,2597627.905,0,18080592.13
 02/07  18:00:00,359300563.2,42259361.94,173109755.5,2085573.026,0,43900459.48
 02/07  19:00:00,314400095.6,35030690.09,111420734.9,1942788.909,0,61056616.62
 02/07  20:00:00,304576265.1,37235574.54,106172031.7,1696609.359,0,45524004.86
 02/07  21:00:00,316026082.2,40950311.65,103679370.7,1479022.816,0,45344544.74
 02/07  22:00:00,301544857.1,44327644.97,103795364.1,1405114.776,0,75735843.72
 02/07  23:00:00,277137668.7,54430014.91,127772218.4,1235074.054,0,46239261.8
 02/07  24:00:00,257774864.6,67877546.4,155861693.3,1028745.873,0,44264031.67
 02/08  01:00:00,252425542.2,69642014.02,165110719,891071.7095,0,18089418.39
 02/08  02:00:00,255347040.9,71517688.34,169302789.2,778052.1894,0,17955766.67
 02/08  03:00:00,263326116.9,74719120.21,179116590,664196.4149,0,30156529.56
 02/08  04:00:00,265935980.7,74758709.26,181806076.2,575053.2147,0,25681568.21
 02/08  05:00:00,268689359.1,74783315.35,178838852.7,498381.1307,0,18067453.52
 02/08  06:00:00,292167281.7,65333196.41,178058092.8,432559.6739,0,44498271.43
 02/08  07:00:00,366336336.6,49260236.5,170361564.3,476649.0791,0,61886538.45
 02/08  08:00:00,462978624.4,37800314.3,240840875.3,512693.0598,0,96127815.57
 02/08  09:00:00,353486177.5,46809731.89,152177678,459208.2593,0,192938484.6
 02/08  10:00:00,253369284.5,37984374.38,72063412.81,45217.76032,0,183612090.6
 02/08  11:00:00,185777807.1,51564520.4,74210554.62,218504.8047,0,157623597.6
 02/08  12:00:00,179580882.2,49945432.38,69420899.1,462844.901,0,157719337.9
 02/08  13:00:00,176734071.5,50625644.67,68042684.03,663643.2049,0,150963652.8
 02/08  14:00:00,179145572.2,43632783.76,67592104.56,1137784.823,0,150522808.8
 02/08  15:00:00,182218072.8,43928565.21,69339002.79,1652885.813,0,150010516.4
 02/08  16:00:00,186733775.3,48772424.03,73052961.44,1843528.228,0,150805363.9
 02/08  17:00:00,281345611.9,46466262.43,142299997.6,2953178.322,0,30712328.03
 02/08  18:00:00,385737547,51537373.54,199433707.5,2198604.811,0,31236595.42
 02/08  19:00:00,335854912.7,43409068.51,132926191.7,1892149.219,0,60773512.48
 02/08  20:00:00,332846068.5,46508215.47,134581856.2,1556588.338,0,45738074.56
 02/08  21:00:00,345835292.6,50814453.3,133498108,1446652.549,0,58584897.23
 02/08  22:00:00,330083487.6,53485696.96,132332082.1,1389153.754,0,62001893.31
 02/08  23:00:00,296908236.2,63852172.25,147529350.5,1229407.086,0,59949993.13
 02/08  24:00:00,268949323.6,72468123.07,167007822.2,1041969.307,0,31081898.34
 02/09  01:00:00,251169845.4,70190073.87,163816161.2,932006.9236,0,30558753.37
 02/09  02:00:00,256953216.4,72222443.89,170861324.3,815237.2871,0,17904458.06
 02/09  03:00:00,274707180.9,78515593.15,190467771.1,671687.9475,0,17901227.46
 02/09  04:00:00,273833912.6,78917146.6,189689319.8,581774.4801,0,25679162.59
 02/09  05:00:00,285603406.8,81292853.23,195743928.2,484237.5234,0,30483054.51
 02/09  06:00:00,313397984.2,73531615.1,199293544.7,401318.433,0,31632453.55
 02/09  07:00:00,383413538.4,56046522.01,187445152.2,453944.1351,0,75616944.88
 02/09  08:00:00,478605837.2,42218723.22,256527178.3,508292.3167,0,81353036.66
 02/09  09:00:00,357636887.1,49554933.52,156093870.2,469100.8446,0,207174322.6
 02/09  10:00:00,259792079.1,41253082.86,78359756.25,34242.63268,0,170339143.6
 02/09  11:00:00,189573949.8,52363295.6,78287575.11,212479.4829,0,170289645.2
 02/09  12:00:00,177974535.2,48237153.36,67804097.32,473299.6683,0,145500043.5
 02/09  13:00:00,168895240.8,47550040.14,60083071.42,784425.0206,0,153054110.6
 02/09  14:00:00,167421468.8,39361290.39,55474587.93,1806050.532,0,160889503.6
 02/09  15:00:00,168206207.2,38576208.78,55139234.08,2335314.39,0,137250731
 02/09  16:00:00,172431379.9,43624057.76,58498521.24,2464981.85,0,163247752.5
 02/09  17:00:00,263940779.5,42167307.18,124256664.2,3500328.159,0,18455181.46
 02/09  18:00:00,369125931.3,47492132.22,182596020.2,2424676.389,0,34791597.34
 02/09  19:00:00,319376083,39198538.71,116166488.9,2173022.312,0,65754264.28
 02/09  20:00:00,313098387.8,42158372.19,114561240.3,1829523.491,0,50071493.51
 02/09  21:00:00,330798564,46924240.99,118410280.6,1514886.264,0,45347963.69
 02/09  22:00:00,309749729,47807644.21,111948115.4,1448686.35,0,73242335.35
 02/09  23:00:00,271687680.3,52411875.51,122245390.7,1308349.481,0,48808634.92
 02/09  24:00:00,235667073.7,58509987.95,133644642.5,1144375.326,0,44123357.75
 02/10  01:00:00,217854399.9,54690813.96,129246334.4,1043954.848,0,18084195.26
 02/10  02:00:00,217895967.5,53272144.01,129376609.2,946973.7171,0,17932247.63
 02/10  03:00:00,215458475.1,53662708.07,131074725.5,847911.4139,0,17902682.03
 02/10  04:00:00,213301530.2,52795198.16,128998962.3,766644.146,0,37937247.64
 02/10  05:00:00,216145530.9,51510668.43,126109303.1,696510.3322,0,18075616.07
 02/10  06:00:00,233950304.4,44155526.76,122546747.4,633297.5541,0,30856262.88
 02/10  07:00:00,284010709.3,27761579.05,115281850.8,629509.0763,0,44608563.68
 02/10  08:00:00,346107126.3,14740331.39,150033962.2,658520.4691,0,61942949.53
 02/10  09:00:00,311078183.4,19267964.93,68142862.91,933283.8256,0,226640134.7
 02/10  10:00:00,229037959.1,16383515.31,42496445.18,130756.5073,0,186887035
 02/10  11:00:00,153246548.7,35207920.75,43012205.07,241111.4533,0,184995679
 02/10  12:00:00,148601097.4,33728259.74,40445405.15,468115.0661,0,158918655.5
 02/10  13:00:00,148774975.5,34558711.45,40394700.52,608668.7981,0,153131295.4
 02/10  14:00:00,150687064.7,28603141.01,41247176.74,897139.1333,0,148658758.2
 02/10  15:00:00,163001782.3,31486943.56,51740691.27,1245806.852,0,149621771.9
 02/10  16:00:00,167719849.1,36559413.29,56023907.43,1666761.315,0,163302116.2
 02/10  17:00:00,266533581.1,39205526.21,129679940.8,2888959.067,0,18511921.99
 02/10  18:00:00,355150375.4,46562137.8,174548141.2,2104567.948,0,30845777.68
 02/10  19:00:00,323917672,37382014.95,113742913.9,1950182.876,0,31232543.77
 02/10  20:00:00,313358122.4,39549218.1,110681530.3,1669013.2,0,46119213.48
 02/10  21:00:00,320712157.9,42263500.98,108385272.9,1450662.222,0,57486221.63
 02/10  22:00:00,310775736.8,44982587.22,107846858.3,1381878.048,0,45354718.27
 02/10  23:00:00,278453761.7,51797143.63,121001706,1239260.638,0,61875641.15
 02/10  24:00:00,256797730,65480804.38,150822804,1046524.955,0,45731054.03
 02/11  01:00:00,251150446.6,68232054.36,162659836.8,906818.6877,0,31029488.5
 02/11  02:00:00,259885086.9,71862078.75,171512578.8,782272.1291,0,17933325.73
 02/11  03:00:00,267010121.5,74692007.85,182788712.9,660959.4028,0,17903793.62
 02/11  04:00:00,271993057.5,76592626.72,187868526.7,560081.364,0,37927610.11
 02/11  05:00:00,284882124.5,79733690.03,195050981.6,458117.8553,0,18076300.83
 02/11  06:00:00,311668191.7,75595866.9,200489133.1,367888.1822,0,30856298.96
 02/11  07:00:00,361280607,59117652.4,192782970.8,371701.0543,0,44607826.27
 02/11  08:00:00,456454303.5,40266167,261241756,399596.0114,0,61939594.85
 02/11  09:00:00,392463488.8,51215274.3,150822735.3,465029.1337,0,227276464.9
 02/11  10:00:00,275646100.1,44447306.71,88679227.17,0,0,186325883.3
 02/11  11:00:00,212604120,56790701.64,102317813.8,19020.75497,0,185664691.1
 02/11  12:00:00,201136380.7,52714034.61,92994624.84,225401.3932,0,158342779.2
 02/11  13:00:00,182494084.4,48887109.39,75120548.57,501414.0799,0,153770539.4
 02/11  14:00:00,168597317.4,34965699.84,59240083.16,731439.4233,0,148025022
 02/11  15:00:00,161171223.8,29924499.87,50738251.39,1532325.131,0,150300704.1
 02/11  16:00:00,156946723.4,30173115.45,45091309.76,2262695.186,0,163325314.5
 02/11  17:00:00,241513864,28557654.44,104903727.4,3762168.622,0,18168954
 02/11  18:00:00,296159396.7,28271871.23,114515419.5,3146310.922,0,30843178.17
 02/11  19:00:00,276421701.3,21300673.95,65432467.36,2764658.804,0,31227088.46
 02/11  20:00:00,258898605.9,21352591.41,54843737.47,3047289.534,0,48918782.39
 02/11  21:00:00,260330488,21643127.84,46397091.15,3086113.457,0,54661782.65
 02/11  22:00:00,246395821.2,22714095.3,41956486.63,2933250.391,0,45353341.91
 02/11  23:00:00,210005503.3,26136276.61,51801643.41,2031408.543,0,61857219.12
 02/11  24:00:00,175661313.9,29081310.97,69377540.51,1407773.365,0,45770150.08
 02/12  01:00:00,164001088.6,33266281.96,76452155.57,1180474.077,0,31054761.45
 02/12  02:00:00,166908399,35269289.04,80620864.01,1071377.859,0,17940927.64
 02/12  03:00:00,171914004.4,38464945.86,87461164.85,962203.3266,0,17901006.05
 02/12  04:00:00,177044420.1,41285772.6,92686191.13,862701.6494,0,37936924.62
 02/12  05:00:00,180298993.4,40725529.33,90207178.63,792687.9216,0,18076441.57
 02/12  06:00:00,203213197.4,30956711.78,88855874.66,735368.842,0,44540078.72
 02/12  07:00:00,263409699.3,12187338.9,70906189.91,837253.9145,0,61924212.71
 02/12  08:00:00,325825657.5,8583830.296,103132124.5,1477858.264,0,96208592.26
 02/12  09:00:00,249631631.8,6865049.521,47895758.7,1109278.42,0,192426147.1
 02/12  10:00:00,203505579.8,3441235.1,21971317.59,411034.5409,0,184074102.1
 02/12  11:00:00,129190073.3,18078611.17,16741967.46,1374210.617,0,157180423.8
 02/12  12:00:00,124601052.8,17140475.03,13182436.48,2078577.397,0,158225263.5
 02/12  13:00:00,120886759.8,18778027.95,11044101.03,2172013.681,0,140544526.1
 02/12  14:00:00,123254453.2,9834865.112,8612793.808,4857928.318,0,161020684.4
 02/12  15:00:00,122904966.2,8572327.426,7447283.983,5584676.297,0,149623545.6
 02/12  16:00:00,124139231.3,11239608.79,7580512.078,5982279.936,0,150844045.2
 02/12  17:00:00,171291073.3,8296862.949,25311576.05,11140574.93,0,30925759.63
 02/12  18:00:00,228635905.7,11085837.86,36240689.45,8289981.533,0,31242824.59
 02/12  19:00:00,230475977.3,13475307.89,21780887.49,7658518.074,0,60839540.42
 02/12  20:00:00,226617466.1,15161420.65,21699496.77,8210345.362,0,45692161.62
 02/12  21:00:00,240367114.4,15724867.36,20040069.48,9479761.516,0,58577103.68
 02/12  22:00:00,226836361.9,16765026.7,20531110.14,10008031.37,0,62025060.87
 02/12  23:00:00,179702299.8,20020965.44,25961974.29,5672851.513,0,59893571.13
 02/12  24:00:00,147793114,22876378.53,44111711.41,2868151.219,0,31043514.12
 02/13  01:00:00,137312801.3,23937999.34,48797989.81,2167985.797,0,30546359.15
 02/13  02:00:00,141863705,27767934.54,55007037.09,1665061.627,0,17904046.19
 02/13  03:00:00,154368123.4,34966816.27,69788276.44,1114390.859,0,17903386.05
 02/13  04:00:00,161561281.4,38357957.99,77091161.74,991821.1101,0,25679201.42
 02/13  05:00:00,176428252.4,43573177.28,86262096.64,880931.2235,0,20253574.98
 02/13  06:00:00,205923779.7,36389089.44,91512694.95,799035.7089,0,41924979.12
 02/13  07:00:00,259554717.3,14171483.48,66805510.87,1095794.612,0,69343498.5
 02/13  08:00:00,322916201.3,9568217.506,99378988.48,2314740.635,0,87802086.78
 02/13  09:00:00,245515210.9,8705323.416,42611563.2,1643025.043,0,205708606.3
 02/13  10:00:00,205365268,4715865.908,22571567.08,280036.6226,0,171613458.2
 02/13  11:00:00,134557153.7,24018534.91,21976319.63,759816.2506,0,168970254.4
 02/13  12:00:00,132830042.6,24815412.77,22466283.99,658315.3403,0,146832456
 02/13  13:00:00,130385367.8,25535792.91,21303828.02,1086090.892,0,151813466.2
 02/13  14:00:00,137678435.8,21092027.82,25207332.58,2321967.77,0,149814986
 02/13  15:00:00,145350697.4,24359139.82,32092978.41,2362556.284,0,149482060.7
 02/13  16:00:00,153371479.5,30473532.7,38334748.16,2576928.424,0,162324836.3
 02/13  17:00:00,239906315.4,28496884.19,100314885.4,4187905.501,0,19093312.38
 02/13  18:00:00,298313200.9,28709411.08,114488853.5,3488312.695,0,31170570.72
 02/13  19:00:00,271449160.7,23435957.2,67477169.23,2935419.692,0,60294269.39
 02/13  20:00:00,261597015.2,25257357.93,61910403.65,2978987.557,0,59315827.97
 02/13  21:00:00,267953142,26573769.02,54204428.83,2901429.816,0,45347352.58
 02/13  22:00:00,249609341.7,28416254.02,50407704.36,2889800.052,0,64314394.88
 02/13  23:00:00,213779167.8,31940988.46,63816586.85,1869543.849,0,57755573.47
 02/13  24:00:00,184891261.7,36803636.97,82732194.08,1317036.361,0,31367897.42
 02/14  01:00:00,183887602.9,41903453.4,96362244.7,1140226.989,0,30675097.23
 02/14  02:00:00,192362652.6,45745922.47,106108830.8,1013437.421,0,17921642.18
 02/14  03:00:00,191986194.6,46961695.06,107566040.8,909934.8464,0,17898878.69
 02/14  04:00:00,196718123.1,48949528.49,112391161.6,810324.5333,0,25680548.95
 02/14  05:00:00,206363955.7,50537562.26,116319258.4,720516.4522,0,30395690.44
 02/14  06:00:00,230285208,41377369.84,115984473.2,653987.9809,0,44582626.12
 02/14  07:00:00,294709325.9,23470713.01,102308859.6,709022.8264,0,61997969.94
 02/14  08:00:00,368725175.9,17464158.22,146282738.9,735416.2715,0,96332829.11
 02/14  09:00:00,299692402.2,24564003.29,97015686.48,612002.5879,0,192437579.8
 02/14  10:00:00,231307169.6,23670870.63,49796745.62,48347.90413,0,183899371.2
 02/14  11:00:00,172579356.4,42072504.28,61354079.73,143076.481,0,157300876.3
 02/14  12:00:00,170332170.3,41215196.43,60387125.78,330952.3544,0,158103223.4
 02/14  13:00:00,168679624.4,42734066.38,60344222.31,502355.172,0,140677727.8
 02/14  14:00:00,172057008.5,35270362.26,60298262.09,661683.3319,0,161000923
 02/14  15:00:00,175058881.8,34589295.18,62130674.75,903361.8366,0,137350259.5
 02/14  16:00:00,182796879.4,40180729.58,68691100.82,1186163.108,0,163340096.3
 02/14  17:00:00,278010691.1,38334203.99,139594763.7,2458363.628,0,30879102.18
 02/14  18:00:00,347417808.3,39812945.53,164944196.4,2137577.216,0,31254842.95
 02/14  19:00:00,301794540.4,31605525.45,98617506.01,2140462.675,0,60916648.53
 02/14  20:00:00,287693763.6,32364354.6,89005394.76,1980744.855,0,45632912.36
 02/14  21:00:00,288820028.5,32849825.54,76118665.65,1849029.213,0,49561909.91
 02/14  22:00:00,265753360.2,33760364.68,67693203.75,1737272.224,0,71145302.39
 02/14  23:00:00,230139298.5,36635508,80651805.38,1386490.034,0,59837796.45
 02/14  24:00:00,201573278.4,43788481.79,99525549.18,1196673.338,0,31002772.76
 02/15  01:00:00,194306600.3,45454325.74,106847961.7,1068568.593,0,30537373.5
 02/15  02:00:00,197460185.3,47394380.29,111262238.3,958405.5492,0,17903155.98
