Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/05  16:00:00,1372084646,466367697.2,0,395404.9088,50400000,303795748.5
 01/05  17:00:00,1454277539,493561933.1,0,41763.7324,50400000,57108701.98
 01/05  18:00:00,1166488650,447957308,0,0,50400000,52944168.21
 01/05  19:00:00,1165659357,624898020,0,0,50400000,81299829.66
 01/05  20:00:00,1167739391,599623798.8,0,0,50400000,134130044.3
 01/05  21:00:00,1119308597,797198498,0,262609.1418,1435331.223,7371558.295
 01/05  22:00:00,368678170.8,0,0,0,373048.2415,3164400
 01/05  23:00:00,367481510.9,0,0,0,372967.3639,3164400
 01/05  24:00:00,373194505.6,1517717.233,0,0,186481.6487,3164400
 01/06  01:00:00,357412294.9,0,0,0,372987.0549,3164400
 01/06  02:00:00,357264877.8,0,0,0,186475.6666,3164400
 01/06  03:00:00,400457491.6,3163040.551,0,0,373000.4362,3164400
 01/06  04:00:00,419359827.7,6305949.889,0,0,372988.625,3164400
 01/06  05:00:00,439290997.7,11357705.09,0,0,186474.2276,3164400
 01/06  06:00:00,449144957.9,20714455.63,0,0,372929.5089,3164400
 01/06  07:00:00,464267418.1,493461592.9,0,0,186514.8754,3164400
 01/06  08:00:00,995225580.8,1255129108,0,0,373075.8296,3164400
 01/06  09:00:00,1374867851,2290819289,0,74613.26819,50381239.77,148342123
 01/06  10:00:00,1347736129,1458833859,0,158643.734,50400000,252748962.6
 01/06  11:00:00,1368459429,1309076447,0,0,50400000,298641108.5
 01/06  12:00:00,1371044914,1014545102,0,0,50400000,323928302.2
 01/06  13:00:00,1365982002,1238083513,0,0,50400000,366114020.3
 01/06  14:00:00,1358866879,840646306.7,0,0,50400000,391822964.6
 01/06  15:00:00,1368556124,1195305287,0,0,50400000,299537455.8
 01/06  16:00:00,1375520073,1139444615,0,168227.8768,50400000,299604635.8
 01/06  17:00:00,1457032354,1113037624,0,382946.9953,50400000,59582885.4
 01/06  18:00:00,1174428269,1217726526,0,6581837.268,50400000,52993016.34
 01/06  19:00:00,1179892890,1647047685,0,11069200.08,50400000,81570274.65
 01/06  20:00:00,1182264857,1556893545,0,13257640.74,50400000,112180974.4
 01/06  21:00:00,1122474504,1817686732,0,962507.6044,1435331.057,3164400
 01/06  22:00:00,371278679,7621772.583,0,0,373074.6971,3164400
 01/06  23:00:00,375960153.1,5305382.505,0,848986.6142,372995.4349,3164400
 01/06  24:00:00,425237071.2,14963539.64,0,0,186502.4634,3164400
 01/07  01:00:00,443097548.8,34358215.65,0,0,373007.3654,3164400
 01/07  02:00:00,426724193.4,40280985.17,0,0,186497.786,3164400
 01/07  03:00:00,448691762.7,59292407.95,0,0,373036.1989,3164400
 01/07  04:00:00,431373169.7,85559056.47,0,0,372999.5708,3164400
 01/07  05:00:00,453026115.2,136688089.7,0,0,186503.5729,3164400
 01/07  06:00:00,436668558.1,136075250.7,0,0,372992.0442,3164400
 01/07  07:00:00,461365111.8,127795707.1,0,0,372988.9602,3164400
 01/07  08:00:00,417746968.7,131385285.4,0,0,186511.2389,3164400
