Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/08  23:00:00,12378564.29,0,1722559.562,0,2055600,0
 01/08  24:00:00,12909383.85,0,2121339.72,0,2055600,0
 01/09  01:00:00,13334919.33,0,965723.7358,0,2055600,0
 01/09  02:00:00,14267212.02,0,1676224.457,0,2055600,0
 01/09  03:00:00,13968444.91,0,1443996.108,0,2055600,0
 01/09  04:00:00,13830170.02,0,1339076.899,0,2055600,0
 01/09  05:00:00,13853371.89,0,1356471.611,0,2055600,0
 01/09  06:00:00,14666961.74,0,1357596.27,0,2055600,0
 01/09  07:00:00,38803743.42,41716697.32,18614837.64,0,2055600,0
 01/09  08:00:00,40867329.75,35533930.09,20542202.65,0,2055600,0
 01/09  09:00:00,46758977.59,1797656.111,16070588.9,0,2055600,0
 01/09  10:00:00,41512766.01,0,11230893.34,0,2055600,0
 01/09  11:00:00,38047815.13,0,8010073.311,0,2055600,0
 01/09  12:00:00,35024498,0,5216721.558,0,2055600,0
 01/09  13:00:00,34757540.32,0,6758572.279,0,2055600,0
 01/09  14:00:00,32426243.5,0,2470046.406,0,2055600,0
 01/09  15:00:00,32018438.63,0,1977533.268,0,2055600,0
 01/09  16:00:00,32161113.81,0,1889331.637,0,2055600,0
 01/09  17:00:00,35339687.11,0,2401430.175,0,2055600,0
 01/09  18:00:00,34457092.41,0,9474398.67,0,2055600,0
 01/09  19:00:00,29179210.35,0,10184741.84,0,2055600,0
 01/09  20:00:00,14020014.06,0,900000,0,2055600,0
 01/09  21:00:00,12758490.91,0,900000,0,2055600,0
 01/09  22:00:00,12758490.91,0,900000,0,2055600,0
 01/09  23:00:00,11623120.08,0,900000,0,2055600,0
 01/09  24:00:00,11294477.42,0,900000,0,2055600,0
 01/10  01:00:00,13246044.04,0,900000,0,2055600,0
 01/10  02:00:00,13246044.04,0,900000,0,2055600,0
 01/10  03:00:00,13246044.04,0,900000,0,2055600,0
 01/10  04:00:00,13246044.04,0,900000,0,2055600,0
 01/10  05:00:00,13246044.04,0,900000,0,2055600,0
 01/10  06:00:00,14058146.99,0,900000,0,2055600,0
 01/10  07:00:00,33045735.2,5727291.502,12856829.42,0,2055600,0
 01/10  08:00:00,38206001.69,6199993.335,17904151.1,0,2055600,0
 01/10  09:00:00,37324167.24,0,6848993.83,0,2055600,0
 01/10  10:00:00,33388225.39,0,3343092.158,0,2055600,0
 01/10  11:00:00,32307235.18,0,2286252.868,0,2055600,0
 01/10  12:00:00,31744633.67,0,1553711.84,212152.475,2055600,0
 01/10  13:00:00,29748557.19,0,1610017.976,0,2055600,0
 01/10  14:00:00,31645438.48,0,1080515.47,526525.68,2055600,0
