Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/08  09:00:00,38103697.81,237693140.9,0,126384.2184,10624821.38,0
 01/08  10:00:00,80979732.02,518816826.9,0,0,6874165.566,0
 01/08  11:00:00,145309724.9,531498388.2,0,0,4359600,0
 01/08  12:00:00,178476894.2,418853542.8,0,0,8894384.489,0
 01/08  13:00:00,178843684.9,619328875.6,0,0,8681461.073,0
 01/08  14:00:00,182822769.1,577260112.2,0,0,12741096.31,0
 01/08  15:00:00,174888387.2,568959354.2,0,0,4853623.928,0
 01/08  16:00:00,184755541.8,572224937.9,0,0,13228876.17,0
 01/08  17:00:00,185969898.2,619038959.1,0,0,5627414.46,0
 01/08  18:00:00,155789352.4,663176487,0,0,11965490.54,0
 01/08  19:00:00,71508629.83,64464288.44,0,0,4359600,0
 01/08  20:00:00,73957220.52,66520008.07,0,0,6886861.733,0
 01/08  21:00:00,71361876.21,60126371.46,0,0,4359600,0
 01/08  22:00:00,72614164.29,61104296.2,0,0,5618169.357,0
 01/08  23:00:00,73884824.46,62128298.5,0,0,6870632.398,0
 01/08  24:00:00,58290722.4,68967286.3,0,0,9368904.708,0
 01/09  01:00:00,30701515.39,28633703.99,0,277515.2695,4359600,0
 01/09  02:00:00,28524272.96,3517717.631,0,59832.65803,4359600,0
 01/09  03:00:00,27570020.93,670489.5192,0,101805.7792,5611845.78,0
 01/09  04:00:00,27193570.06,2158266.944,0,158776.0645,4359600,0
 01/09  05:00:00,27803724.52,1650639.16,0,62545.92448,5611867.684,0
 01/09  06:00:00,28765707.01,2920880.642,0,205531.2149,5612040.254,0
 01/09  07:00:00,38527111.98,2171066.292,0,29149.74077,9369390.583,0
 01/09  08:00:00,34754698.58,88606630.21,0,832450.1416,4359600,0
 01/09  09:00:00,60717026.81,432459565.6,0,32793.02724,5613161.096,0
 01/09  10:00:00,128261205.6,428081874.2,0,0,6879756.43,0
 01/09  11:00:00,179165117.1,326487935.2,0,0,9413647.879,0
 01/09  12:00:00,177171351.2,247154576.1,0,0,8165200.33,0
 01/09  13:00:00,179222575.3,362733658.1,0,0,9460247.356,0
 01/09  14:00:00,182964850.6,303590830.7,0,0,13314140.91,0
 01/09  15:00:00,182415947,290904392.1,0,0,13310220.52,0
 01/09  16:00:00,177311318.7,303250805.9,0,0,8183459.452,0
 01/09  17:00:00,189423354.2,341201026.7,0,0,9445531.57,0
 01/09  18:00:00,202921030.7,372579100.2,0,0,13266825.74,0
 01/09  19:00:00,197180892,218058872,0,0,8176651.71,0
 01/09  20:00:00,198268109.7,211461790,0,0,9442841.923,0
 01/09  21:00:00,151618662.6,212442776.8,0,0,9426172.806,0
 01/09  22:00:00,74729993.58,34456717.67,0,0,8114941.348,0
 01/09  23:00:00,73505234.09,35517385.72,0,0,6883021.326,0
 01/09  24:00:00,52920240.64,44583315.91,0,0,4359600,0
 01/10  01:00:00,27762927.83,15377793.14,0,200689.2633,4359600,0
 01/10  02:00:00,26658535.93,0,0,23776.26447,5611722.839,0
 01/10  03:00:00,27082499.73,0,0,0,6863779.614,0
 01/10  04:00:00,24578320.12,0,0,0,4359600,0
 01/10  05:00:00,29586767.11,0,0,0,9368046.992,0
 01/10  06:00:00,24578320.12,0,0,0,4359600,0
 01/10  07:00:00,31304639.32,0,0,0,4359600,0
 01/10  08:00:00,31900821.55,42124566.3,0,707988.5201,4359600,0
 01/10  09:00:00,61997352.36,243314809.2,0,504966.6186,6875876.973,0
 01/10  10:00:00,126593308.5,273051079.5,0,0,5617982.718,0
 01/10  11:00:00,181096971.7,191607839.4,0,0,11941308.12,0
 01/10  12:00:00,174266365.1,111139529.4,0,0,5625338.4,0
 01/10  13:00:00,181425540.7,228342338,0,0,12014201.63,0
 01/10  14:00:00,182662608,208967633.8,0,0,13314208.45,0
 01/10  15:00:00,182786022.7,227358458.4,0,0,13310447.11,0
 01/10  16:00:00,178877435.4,259247196.3,0,0,9457465.602,0
 01/10  17:00:00,187185708.6,333635260.6,0,0,8174499.214,0
 01/10  18:00:00,203278893.7,384626503.3,0,0,13267588.7,0
 01/10  19:00:00,198199874.8,247129203.7,0,0,9449215.169,0
 01/10  20:00:00,196810668.7,270580231.9,0,0,8172651.958,0
 01/10  21:00:00,153389831.5,291089254.8,0,0,10693247.37,0
 01/10  22:00:00,73658716.82,46964210.77,0,0,6863289.935,0
 01/10  23:00:00,72402296.45,46317437.49,0,0,5621464.49,0
 01/10  24:00:00,54339066.14,55618313.43,0,0,5616955.004,0
 01/11  01:00:00,28040770.86,13483206.07,0,246234.3559,4359600,0
 01/11  02:00:00,25406567.57,0,0,23930.74224,4359600,0
 01/11  03:00:00,25830518.6,0,0,0,5611798.475,0
 01/11  04:00:00,28334870.69,0,0,0,8116150.571,0
 01/11  05:00:00,25830499.97,0,0,0,5611779.853,0
 01/11  06:00:00,27082640.98,0,0,0,6863920.859,0
 01/11  07:00:00,31304639.32,0,0,0,4359600,0
 01/11  08:00:00,31849481.09,44019940.9,0,656648.0589,4359600,0
 01/11  09:00:00,59422569.41,294752768.2,0,412477.7809,4359600,0
 01/11  10:00:00,132866514.4,368927310.5,0,0,11916771.35,0
 01/11  11:00:00,174856847.4,269665088.2,0,0,5621484.002,0
 01/11  12:00:00,181205602.9,207717774.6,0,0,11975084.35,0
 01/11  13:00:00,175969591.6,287335311.8,0,0,6906578.98,0
 01/11  14:00:00,181271632.1,215157125.4,0,0,12035103.28,0
 01/11  15:00:00,182570935.5,191469718,0,0,13310343.35,0
 01/11  16:00:00,181353999.4,210497909.1,0,0,12005432.24,0
 01/11  17:00:00,185898657.7,264225877.1,0,0,6902795.491,0
 01/11  18:00:00,200666585.2,278015013.6,0,0,11996085.68,0
 01/11  19:00:00,200609435.2,161130803.9,0,0,11994206.9,0
 01/11  20:00:00,195662610.8,166843183.9,0,0,6902594.163,0
 01/11  21:00:00,153165016.5,173422866.7,0,0,10777392.57,0
 01/11  22:00:00,72050498.3,27608900.05,0,0,5542046.322,0
 01/11  23:00:00,72158215.06,29580272.87,0,0,5621482.537,0
 01/11  24:00:00,54091125.87,38556496.01,0,0,5616977.923,0
 01/12  01:00:00,27608549.44,5185587.892,0,37352.62784,5611652.545,0
 01/12  02:00:00,30654936.87,0,0,0,9367518.563,0
 01/12  03:00:00,24578320.12,0,0,0,4359600,0
 01/12  04:00:00,25830488.78,0,0,0,5611768.654,0
 01/12  05:00:00,24578320.12,0,0,0,4359600,0
 01/12  06:00:00,24578320.12,0,0,0,4359600,0
 01/12  07:00:00,32556766.58,0,0,0,5611727.258,0
 01/12  08:00:00,32977100.08,37692794.14,0,532444.8698,5611422.186,0
 01/12  09:00:00,64045018.41,232860647.8,0,0,9373645.963,0
 01/12  10:00:00,126459413.5,271239384.3,0,0,5617776.824,0
 01/12  11:00:00,177053420.8,221666051.7,0,0,8153201.346,0
 01/12  12:00:00,178762861.2,197128397.6,0,0,9435040.763,0
 01/12  13:00:00,181600868.5,310759928.8,0,0,12014585.99,0
 01/12  14:00:00,182422777.3,281844575.8,0,0,13315003.32,0
