Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 05/12  15:00:00,131972203.1,0,0,0,45029171.41,0
 05/12  16:00:00,159617505.7,0,0,0,49847414.8,0
 05/12  17:00:00,197977833.1,0,0,0,63503733.54,0
 05/12  18:00:00,228587577.4,0,0,15317456.34,75456717.41,0
 05/12  19:00:00,222231069.9,0,0,21898353.48,68237176.03,0
 05/12  20:00:00,222334511.1,0,0,16208641.57,69764840.74,0
 05/12  21:00:00,185904291.6,0,0,9762380.295,52981388.62,0
 05/12  22:00:00,158550684.6,41383.38692,0,5062081.548,50097615.38,0
 05/12  23:00:00,116878393.3,1112836.175,0,2593383.14,28575524.31,0
 05/12  24:00:00,83399127.46,4717753.187,0,492170.6599,10069568.92,0
 05/13  01:00:00,80985679.18,5720275.073,0,306639.7319,10469263.11,0
 05/13  02:00:00,73485858.34,5859350.391,0,237196.8151,4352690.971,0
 05/13  03:00:00,78934594.85,6098707.821,0,187143.3128,10508383.87,0
 05/13  04:00:00,80613743.65,5550997.409,0,206377.2657,7358894.857,0
 05/13  05:00:00,108893318.2,6112678.842,0,58304.77697,27955663.13,0
 05/13  06:00:00,175780433,5175017.512,0,81848.30486,80106738.82,0
 05/13  07:00:00,196081298.4,1538744.239,0,1233290.074,86704813.84,0
 05/13  08:00:00,188196320,564051.5648,0,2420382.654,80315144.07,0
 05/13  09:00:00,174545945.6,0,0,3792633.37,74293393.27,0
 05/13  10:00:00,158402132.2,0,0,5416917.078,66816410.8,0
 05/13  11:00:00,146070411.4,0,0,6888786.152,52355918.08,0
 05/13  12:00:00,135945631.7,0,0,0,49776827.41,0
 05/13  13:00:00,129232026.4,0,0,0,45033930.82,0
 05/13  14:00:00,120325174.5,0,0,0,36783981.75,0
 05/13  15:00:00,132255845.6,0,0,0,45312813.86,0
 05/13  16:00:00,164080197.8,0,0,5830056.913,48480050.05,0
 05/13  17:00:00,206074001.4,0,0,6909745.989,64690155.81,0
 05/13  18:00:00,216006067.5,0,0,4669796.459,73522867.45,0
 05/13  19:00:00,207601618.6,0,0,3710755.813,71795322.38,0
 05/13  20:00:00,205467100,415725.9918,0,1956834.768,67149236.37,0
 05/13  21:00:00,176530989.8,2134970.997,0,786141.4105,52584325.68,0
 05/13  22:00:00,153197261,4781441.607,0,236490.6893,49569782.63,0
 05/13  23:00:00,113802129.5,6926874.25,0,0,28092643.7,0
 05/13  24:00:00,85083306.21,8374405.841,0,0,12245918.32,0
 05/14  01:00:00,81554054.45,8955650.363,0,0,11344278.12,0
 05/14  02:00:00,73249032.96,9111897.09,0,0,4353062.408,0
 05/14  03:00:00,77816230.23,9897171.403,0,0,9577162.558,0
 05/14  04:00:00,80902728.36,11212348.22,0,0,7854256.833,0
 05/14  05:00:00,110165182.7,10582101.32,0,0,29285832.45,0
 05/14  06:00:00,173500334.6,5910615.425,0,0,77908488.67,0
 05/14  07:00:00,198119332,2977893.533,0,869893.0017,88867587.48,0
 05/14  08:00:00,195365664.3,922495.5609,0,3676460.914,80256066.4,0
 05/14  09:00:00,184855922.7,0,0,7409928.59,75013731.44,0
 05/14  10:00:00,166257807,0,0,10492153.14,63624505.81,0
 05/14  11:00:00,160850328.4,0,0,13231701.12,54820576.34,0
 05/14  12:00:00,150323394.1,0,0,12038747.53,46910135.76,0
 05/14  13:00:00,146590903.8,0,0,13020156.44,43400307.94,0
 05/14  14:00:00,147709300.5,0,0,16584336.65,41611427.35,0
 05/14  15:00:00,153599083.6,0,0,16945284.63,43738423.52,0
 05/14  16:00:00,179547173.9,0,0,16415436.07,47389303.24,0
 05/14  17:00:00,213037872.9,0,0,15871089.03,62454027.22,0
 05/14  18:00:00,228281306.6,0,0,15052766.24,75415136.69,0
 05/14  19:00:00,217695469.8,0,0,11119166.18,74480763.25,0
 05/14  20:00:00,205759839,0,0,6488239.424,62910570.7,0
 05/14  21:00:00,182649330,0,0,4245864.385,55242942.92,0
 05/14  22:00:00,151852914.9,0,0,2332196.418,46129730.81,0
 05/14  23:00:00,115786314.5,389959.4455,0,1236842.375,28839986.32,0
 05/14  24:00:00,89819959.51,1026881.923,0,752551.0764,16230020.56,0
 05/15  01:00:00,76967207.85,1307886.283,0,650567.6662,6106863.857,0
 05/15  02:00:00,77574231.94,1792231.74,0,578853.9839,8099407.402,0
 05/15  03:00:00,74981201.96,5910590.232,0,41505.829,6700628.464,0
 05/15  04:00:00,83520840.31,7729120.366,0,0,10472368.78,0
 05/15  05:00:00,107311734.2,5725209.301,0,0,26432383.96,0
 05/15  06:00:00,176815776.3,3261667.468,0,2942.157296,81220988.28,0
 05/15  07:00:00,191656795.8,844754.436,0,436135.1672,82838809.15,0
 05/15  08:00:00,198168966,285297.1104,0,3071432.416,83664396.55,0
 05/15  09:00:00,183040417.4,0,0,6976640.544,73631514.12,0
 05/15  10:00:00,167776099.4,0,0,11089211.27,64545740.1,0
 05/15  11:00:00,163421019.9,0,0,12620831.22,58002137.76,0
 05/15  12:00:00,138414144.4,0,0,1477707.575,45561926,0
 05/15  13:00:00,135807995.8,0,0,1703253.862,43934302.58,0
 05/15  14:00:00,127287405.7,0,0,1661270.807,36112598.41,0
 05/15  15:00:00,138091339,0,0,1595848.328,43580115.18,0
 05/15  16:00:00,187608584.5,0,0,20446368.19,51419781.68,0
 05/15  17:00:00,217771892.9,0,0,21649002.82,61410133.46,0
 05/15  18:00:00,233794229.8,0,0,19070393.41,76910432.75,0
 05/15  19:00:00,218256528.1,0,0,14516900.82,71644086.88,0
 05/15  20:00:00,208926938.7,0,0,8438444.976,64127464.89,0
 05/15  21:00:00,182256900,0,0,4925871.303,54170506.03,0
 05/15  22:00:00,154346256.3,533490.309,0,2286335.56,48668933.1,0
 05/15  23:00:00,115629952,2612042.278,0,860401.0749,29060065.03,0
 05/15  24:00:00,84364586.79,5743592.241,0,158660.0726,11368538.84,0
 05/16  01:00:00,79811782.87,7686325.218,0,4638.715816,9597367.82,0
 05/16  02:00:00,72174404.46,8993545.637,0,0,3278433.904,0
 05/16  03:00:00,80632278.02,9674162.871,0,0,12393210.35,0
 05/16  04:00:00,78282597.3,9025917.954,0,0,5234125.772,0
 05/16  05:00:00,107505062.5,7324633.865,0,0,26625712.24,0
 05/16  06:00:00,177534853,2941613.155,0,147730.426,81795276.66,0
 05/16  07:00:00,195677188.3,48178.36751,0,2379434.827,84915902,0
 05/16  08:00:00,198167889.5,0,0,5828981.074,80905771.44,0
 05/16  09:00:00,186240899.3,0,0,8366068.284,75442568.33,0
 05/16  10:00:00,165184363.9,0,0,10912304.96,62130910.85,0
 05/16  11:00:00,147857728.5,0,0,1579153.563,53480524,0
 05/16  12:00:00,144084747.1,0,0,1336082.732,51374153.54,0
 05/16  13:00:00,135073849.4,0,0,1522176.568,43381233.42,0
 05/16  14:00:00,128585193.5,0,0,1498023.502,37573633.49,0
 05/16  15:00:00,150159375.9,0,0,9915214.575,47328785.87,0
 05/16  16:00:00,176354846.8,0,0,14060333.7,46552078.43,0
 05/16  17:00:00,208495117.5,0,0,10582757.46,63199603.4,0
 05/16  18:00:00,220135712.3,0,0,8668379.282,73653929.39,0
 05/16  19:00:00,211106956.5,0,0,7808546.26,71202869.91,0
 05/16  20:00:00,207788705.6,0,0,6235558.172,65192118.56,0
 05/16  21:00:00,183784903.1,0,0,4483880.933,56140499.44,0
 05/16  22:00:00,150502184.7,0,0,1865097.568,45246099.42,0
 05/16  23:00:00,115585271.6,1831709.887,0,210098.3109,29665687.46,0
 05/16  24:00:00,86865926.06,3843977.374,0,26273.39059,14002264.79,0
 05/17  01:00:00,78931873.51,4374067.703,0,0,8722097.182,0
 05/17  02:00:00,76731981.57,6792509.534,0,0,7836011.011,0
 05/17  03:00:00,72592256.83,6991248.989,0,0,4353189.163,0
 05/17  04:00:00,85232292.94,5662966.444,0,0,12183821.41,0
 05/17  05:00:00,106629368.1,3598456.255,0,0,25750017.9,0
 05/17  06:00:00,178079190.8,1890648.223,0,182189.1458,82305155.79,0
 05/17  07:00:00,193306717.3,201575.5105,0,969741.6761,83955124.16,0
 05/17  08:00:00,196189899.4,7051.653842,0,2035307.207,82721455.17,0
 05/17  09:00:00,174648808.9,0,0,3623434.333,68593111.82,0
 05/17  10:00:00,166930304.1,0,0,5724087.526,69065068.49,0
 05/17  11:00:00,152532074.1,0,0,7880486.002,51853537.15,0
 05/17  12:00:00,150930311.2,0,0,9798187.299,49757613.06,0
 05/17  13:00:00,144322123,0,0,10955619.61,43196064.05,0
 05/17  14:00:00,138295091.5,0,0,11880656.46,36900898.54,0
 05/17  15:00:00,143726859.5,0,0,9495129.028,41316355.04,0
 05/17  16:00:00,175830324.9,0,0,8467958.557,51619931.72,0
 05/17  17:00:00,206412671.2,0,0,7369457.973,64330456.59,0
 05/17  18:00:00,217552445.1,0,0,7157454.508,72581586.93,0
 05/17  19:00:00,208975137.2,0,0,6593433.415,70286163.37,0
 05/17  20:00:00,208176791.1,0,0,5223122.557,66592639.67,0
 05/17  21:00:00,179419255.4,0,0,4149814.071,52108918.62,0
 05/17  22:00:00,156837986.3,0,0,3554804.444,49892194.19,0
 05/17  23:00:00,115367032.1,271184.2839,0,1218399.512,28439146.76,0
 05/17  24:00:00,83474598.81,2389489.442,0,140247.1901,10496963.74,0
 05/18  01:00:00,82445248.25,3484735.712,0,20971.22792,12214500.69,0
 05/18  02:00:00,73259189.76,3514298.947,0,10271.41738,4352947.786,0
 05/18  03:00:00,77815547.29,3230904.444,0,0,9576479.624,0
 05/18  04:00:00,80995272.89,2634308.672,0,92890.20741,7853911.151,0
 05/18  05:00:00,108306361.9,721412.31,0,594035.3433,26832976.32,0
 05/18  06:00:00,176691162.8,155919.9221,0,1057179.745,80042137.21,0
 05/18  07:00:00,194880338.3,8108.020999,0,2371387.522,84127099.25,0
 05/18  08:00:00,198991426.1,0,0,4868615.788,82689673.27,0
 05/18  09:00:00,185763475.2,0,0,8612797.133,74718415.37,0
 05/18  10:00:00,164524246.4,0,0,10460955.56,61922142.84,0
 05/18  11:00:00,159230956.1,0,0,11813530.35,54619374.84,0
 05/18  12:00:00,142467038,0,0,1364283.165,49728243.98,0
 05/18  13:00:00,135016677.7,0,0,1587826.859,43258411.43,0
 05/18  14:00:00,127840955.7,0,0,1623456.289,36703962.92,0
 05/18  15:00:00,139042004.8,0,0,1611597.315,44515032.01,0
 05/18  16:00:00,166189898.2,0,0,1592052.36,48855411.18,0
 05/18  17:00:00,199108472.4,0,0,0,64395715.75,0
 05/18  18:00:00,229490683.1,0,0,19185201.98,72492077.51,0
 05/18  19:00:00,214701880.9,0,0,16996249.72,67907790.8,0
 05/18  20:00:00,217172693.7,0,0,13467402.33,67344262.53,0
 05/18  21:00:00,187288666.8,0,0,9901714.006,54226430.09,0
 05/18  22:00:00,152780708.1,0,0,6743016.121,42646704.35,0
 05/18  23:00:00,120463942.1,0,0,4506050.685,30248405.53,0
 05/18  24:00:00,87473179.78,348750.2665,0,1518521.779,13117270.12,0
 05/19  01:00:00,79152601.44,3029270.426,0,214399.9068,8728425.199,0
 05/19  02:00:00,78471326.44,4662475.321,0,0,9575355.885,0
 05/19  03:00:00,72658186.2,4413073.951,0,65787.94277,4353330.587,0
 05/19  04:00:00,84041171.49,3253270.048,0,220273.2201,10772426.75,0
 05/19  05:00:00,111883637.2,1226912.681,0,734709.4137,30269577.57,0
 05/19  06:00:00,173469071.8,82863.57953,0,1590464.065,76286761.84,0
 05/19  07:00:00,197808695.1,0,0,2392703.23,87272797.44,0
 05/19  08:00:00,187897703.8,0,0,2860939.524,79575971.04,0
 05/19  09:00:00,172376996.2,0,0,5278036.599,70639040.62,0
 05/19  10:00:00,163176970.3,0,0,9562022.593,67446143.45,0
 05/19  11:00:00,154769453.6,0,0,12498646.39,55445100,0
 05/19  12:00:00,130951463.9,0,0,0,44782659.59,0
 05/19  13:00:00,128648895.7,0,0,0,44450800.09,0
 05/19  14:00:00,123233952.2,0,0,4566758.177,35126001.32,0
 05/19  15:00:00,132945962.5,0,0,4182515.939,41820414.84,0
 05/19  16:00:00,166190115.7,0,0,4726997.449,51693027.43,0
 05/19  17:00:00,202356756.1,0,0,4516068.434,63366588.13,0
 05/19  18:00:00,211661366.9,0,0,0,73847963.3,0
 05/19  19:00:00,213421597.3,0,0,16498567.05,67125189.83,0
 05/19  20:00:00,227831424.7,0,0,23035159.41,68435236.45,0
 05/19  21:00:00,190503967.5,0,0,16109864.04,51233580.77,0
