Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/04  20:00:00,64013634.54,208091553.4,0,0,0,11013322.39
 01/04  21:00:00,60724584.57,204832248.9,0,0,0,34234538.06
 01/04  22:00:00,56940875.57,189822339.5,0,0,0,41260328.94
 01/04  23:00:00,38544730.27,188247748.7,0,0,0,41694625.82
 01/04  24:00:00,31995457.21,198824547,0,0,0,16229616.44
 01/05  01:00:00,26824281.61,200247262.1,0,0,0,2592000
 01/05  02:00:00,15528581.27,0,0,0,0,2592000
 01/05  03:00:00,17248339.9,0,0,0,0,2592000
 01/05  04:00:00,18124163.1,58789697.67,0,0,0,2592000
 01/05  05:00:00,23403449.93,52429563.66,0,0,0,2592000
 01/05  06:00:00,41231109.22,312131873.1,0,0,0,2592000
 01/05  07:00:00,45670643.42,259258547.8,0,0,0,6940326.951
 01/05  08:00:00,45705032.85,286644392.5,0,0,0,15674711.71
 01/05  09:00:00,49843010.36,276215529.2,0,0,0,32703466.29
 01/05  10:00:00,54594384.04,259507711.7,0,0,0,13943237.63
 01/05  11:00:00,63986890.46,216278656.6,0,0,0,8445472.068
 01/05  12:00:00,73443233.4,220044253.3,0,0,0,63924954.9
 01/05  13:00:00,66777516.18,224809803.5,0,0,0,33201055.12
 01/05  14:00:00,62552722.74,205661072.9,0,0,0,88938887.81
 01/05  15:00:00,58997111.46,173422692.1,0,0,0,84932547.93
 01/05  16:00:00,58611457.99,153854110.4,0,0,0,27247703.69
 01/05  17:00:00,67688360.31,166441995.3,0,0,0,32172685.04
 01/05  18:00:00,69541857.95,186268933.5,0,0,0,21301985.11
 01/05  19:00:00,66601926.2,210961836.3,0,0,0,15905438.33
 01/05  20:00:00,64128697.83,221666171,0,0,0,11272894.5
 01/05  21:00:00,61006333.11,235010699.8,0,0,0,39297402.29
 01/05  22:00:00,57325161.67,227434307.9,0,0,0,37347072.12
 01/05  23:00:00,38873742.4,219112883.8,0,0,0,40284340.89
 01/05  24:00:00,32250180.93,224874543.5,0,0,0,20676603.33
 01/06  01:00:00,27079596.71,228624600.7,0,0,0,2592000
 01/06  02:00:00,15503417.54,0,0,0,0,2592000
 01/06  03:00:00,17218215.66,0,0,0,0,2592000
 01/06  04:00:00,18164598.21,69467523.2,0,0,0,2592000
 01/06  05:00:00,26348731.36,57613220.26,0,0,0,2592000
 01/06  06:00:00,43793726.55,324697657.5,0,0,0,2592000
 01/06  07:00:00,47013941.66,269517942.2,0,0,0,6944638.936
 01/06  08:00:00,45722177.8,289059886.4,0,0,0,15681476.35
 01/06  09:00:00,49906207.2,280225387.9,0,0,0,27714739.6
 01/06  10:00:00,54668519.45,268902574.3,0,0,0,16157072.92
 01/06  11:00:00,64196188.63,238462742.5,0,0,0,11047141.39
 01/06  12:00:00,73812378.22,255571240.9,0,0,0,61401021.53
 01/06  13:00:00,67330186.04,278869916.9,0,0,0,34658474.18
 01/06  14:00:00,63258376.87,270773219.8,0,0,0,87983218.23
 01/06  15:00:00,59746955.45,247115724.2,0,0,0,85260978.09
 01/06  16:00:00,59414639.8,234374120.6,0,0,0,29052280.02
 01/06  17:00:00,68604343.93,260093902.4,0,0,0,32227523.43
 01/06  18:00:00,70645510.56,295609048.4,0,0,0,21277862.3
 01/06  19:00:00,67954922.39,341634815.8,0,0,0,15868630.06
 01/06  20:00:00,64886920.06,350028153,0,0,0,11114490.33
 01/06  21:00:00,61752907.62,362224423.5,0,0,0,37309554.36
 01/06  22:00:00,58029348.83,334701674.8,0,0,0,38204365.44
 01/06  23:00:00,39798034.17,309228832.2,0,0,0,41720163.24
 01/06  24:00:00,33105012.69,310248203.7,0,0,0,20683539.99
 01/07  01:00:00,28187266.93,297927500.1,0,0,0,2592000
 01/07  02:00:00,15482107.4,0,0,0,0,2592000
 01/07  03:00:00,17169430.8,0,0,0,0,2592000
 01/07  04:00:00,18234535.25,84301362.43,0,0,0,2592000
 01/07  05:00:00,23458487.84,69422544.72,0,0,0,2592000
 01/07  06:00:00,41433163.73,381102252.8,0,0,0,2592000
 01/07  07:00:00,45765884.61,345181379,0,0,0,2592000
 01/07  08:00:00,45923844.94,381868458.1,0,0,0,6943604.6
 01/07  09:00:00,50684583.81,348884287.4,0,0,0,15010834.08
 01/07  10:00:00,55071040.1,304787440.9,0,0,0,12024797.77
 01/07  11:00:00,63817946.37,261061703.6,0,0,0,11147935.34
 01/07  12:00:00,73326594.15,272362489.3,0,0,0,63821099.77
 01/07  13:00:00,66646709.88,275536710.8,0,0,0,59341429.6
 01/07  14:00:00,62513123.82,267088631.4,0,0,0,89437000.9
 01/07  15:00:00,59217628.57,260153500.8,0,0,0,86385211.08
 01/07  16:00:00,59031871.24,255979407.8,0,0,0,32157557.42
 01/07  17:00:00,67075646.92,273615310.8,0,0,0,22979228.64
 01/07  18:00:00,70520809.08,287758675.4,0,0,0,24519983.5
 01/07  19:00:00,67917723.24,344917203.7,0,0,0,15827369.78
 01/07  20:00:00,65780648.31,374275215.3,0,0,0,11016877.71
 01/07  21:00:00,62371463.19,361096610.6,0,0,0,34292466.68
 01/07  22:00:00,58721813.47,358772470.3,0,0,0,41292774.36
 01/07  23:00:00,40291908.35,349374328.1,0,0,0,41744582.7
 01/07  24:00:00,33431054.18,334613457.5,0,0,0,2592000
 01/08  01:00:00,28319685.92,311279407,0,0,0,2592000
 01/08  02:00:00,15489982.52,0,0,0,0,2592000
 01/08  03:00:00,17192896.31,0,0,0,0,2592000
 01/08  04:00:00,18272612.37,84875827.77,0,0,0,2592000
 01/08  05:00:00,23502031.49,69406474.42,0,0,0,2592000
 01/08  06:00:00,41456612.32,381220931.4,0,0,0,2592000
 01/08  07:00:00,45704351.43,337381787,0,0,0,2592000
 01/08  08:00:00,45830924.45,373322915.3,0,0,0,6938982.674
 01/08  09:00:00,49996041.58,339222423.2,0,0,0,15701584.48
 01/08  10:00:00,54065079.52,268389990.8,0,0,0,15704843.23
 01/08  11:00:00,63021517.84,246444339.1,0,0,0,11059623.94
 01/08  12:00:00,72456275.36,245221002.2,0,0,0,62289218.97
