Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,553269358.510148,111222798.50029,106623173.328352,27115.1711711268,123952178.202446,119167872.813274,1010979181.83931,470530275.339089,11995632.,528453274.50022 
 01/01  02:00:00,514948624.233115,111319079.76841,67921747.308765,225448.652706663,123952178.202446,119167872.813274,775386329.375668,348100659.296863,11995632.,415290038.078804 
 01/01  03:00:00,440820588.578321,111319079.76841,56274224.4339143,669117.748668653,70078605.8581138,110198407.589971,710240092.887669,283045002.143421,11995632.,415199458.744248 
 01/01  04:00:00,434771512.23553,111319079.76841,49639301.4363067,1296936.2470221,70078605.8581138,110198407.589971,659375942.476478,250103032.872932,11995632.,397277277.603546 
 01/01  05:00:00,462822816.054301,111319079.76841,53445755.82951,1888942.67348546,70078605.8581138,110198407.589971,792404795.012067,234199102.295816,11995632.,546210060.71625 
 01/01  06:00:00,514003862.3322,111319079.76841,60083942.3620121,2357386.45948601,70078605.8581138,110198407.589971,932839701.202563,226370959.209274,29989080.,676479661.993289 
 01/01  07:00:00,804525521.850287,111319079.76841,93229562.3101807,2191162.37462562,153690498.331829,195743678.773306,1243152763.54352,220154522.09088,59978160.,963020081.452641 
 01/01  08:00:00,1068854660.61524,128721171.561515,183276841.608096,0.0,177825750.546779,318936403.06871,3027212798.79527,1335961243.83318,89967240.,1601284314.96209 
 01/01  09:00:00,1291650569.38352,128696181.982977,312566029.302317,49796.6547481513,207564070.676161,403308379.7568,3798327069.12591,1413804196.83041,119956320.,2264566552.29549 
 01/01  10:00:00,1074094202.5085,130599214.572057,295708023.163308,257169.648066312,183428818.461211,292206337.845408,3260815477.33154,1370951302.10862,240512040.,1649352135.22292 
 01/01  11:00:00,874457039.47142,130910384.608526,259516577.865543,0.0,153690498.331829,248276208.177302,2807187444.13707,1277872576.38242,300490200.,1228824667.75466 
 01/01  12:00:00,835703288.731404,131105266.655203,235121457.597989,0.0,137830060.929491,248276208.177302,2496548564.02615,1195757621.74163,300490200.,1000300742.28452 
 01/01  13:00:00,771095350.624763,131241853.500288,174356935.990091,0.0,137830060.929491,248276208.177302,2154829547.80832,1144092036.18347,300490200.,710247311.624859 
 01/01  14:00:00,678323043.118994,131348276.165587,150218797.667103,0.0,113694808.714541,204219342.954,2114107168.82775,1133345088.04261,270501120.,710260960.785131 
 01/01  15:00:00,670241928.367652,131451378.208151,142262831.63484,0.0,113694808.714541,204219342.954,2096688108.08579,1148399005.97162,240512040.,707777062.114171 
 01/01  16:00:00,657718819.917211,131544263.965037,129683117.912869,0.0,113694808.714541,204219342.954,2162343608.57084,1184030255.34517,270501120.,707812233.225674 
 01/01  17:00:00,791085262.746723,130442358.283145,118904741.107773,0.0,113694808.714541,221979942.954,2014312902.8829,1130465294.57501,330479280.,553368328.307892 
 01/01  18:00:00,934694184.274208,128615947.592878,144565797.02893,0.0,113694808.714541,255502531.298045,1964771357.29162,1106145027.05599,179934480.,678691850.235634 
 01/01  19:00:00,1195637203.86895,128615947.592878,183033245.24385,0.0,289193408.474584,301566691.735978,2166625955.03526,1144454676.6272,179934480.,842236798.408065 
 01/01  20:00:00,1255512800.59959,128615947.592878,228978907.031675,0.0,367202233.033866,279629280.990576,2251358978.77602,1047433171.53968,119956320.,1083969487.23634 
 01/01  21:00:00,1362000777.56916,128615947.592878,261656362.587219,0.0,391337485.248816,329304746.345933,2213581461.03962,1020354003.02574,119956320.,1073271138.01389 
 01/01  22:00:00,1263886474.1964,128615947.592878,264942113.43271,0.0,343066980.818916,320943698.283341,2193163919.08307,1007961813.21278,89967240.,1095234865.8703 
 01/01  23:00:00,1064182112.01207,128615947.592878,256537225.551554,0.0,289193408.474584,228167762.199926,2702432948.66214,1048997190.68439,59978160.,1593457597.97774 
 01/01  24:00:00,751516193.303496,128640017.909908,175163915.310904,205349.150309495,153690498.331829,174311772.813274,2056367087.53493,1101389746.49946,29989080.,924988261.035467 
 01/02  01:00:00,526362759.864077,111174657.866231,120940465.782938,0.0,91886707.2863275,110198407.589971,999101253.506034,459413208.056188,11995632.,527692413.449846 
 01/02  02:00:00,471884497.06165,111174657.866231,92872471.0349021,0.0,69906307.8023917,105713674.97832,744630170.717318,317976043.511627,11995632.,414658495.205691 
 01/02  03:00:00,433029287.662759,111174657.866231,82482293.2501951,0.0,45943353.6431638,101228942.366669,646387499.554508,242722891.447014,11995632.,391668976.107494 
 01/02  04:00:00,429140786.309192,111174657.866231,78628046.1329844,0.0,45943353.6431638,101228942.366669,630688640.296836,203969116.059732,11995632.,414723892.237104 
