Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,939116477.867077,79908804.8716412,0.0,0.0,89713308.7227387,538279852.336432,1888821478.78489,1880939467.30989,7882011.47499686 
 01/01  02:00:00,926155087.748138,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1842497353.27611,1834614537.4926,7882815.78350899 
 01/01  03:00:00,944082661.331576,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,2440822664.43112,2432940350.45313,7882313.9779895 
 01/01  04:00:00,926205460.289925,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1665020970.87191,1657138068.93943,7882901.93247779 
 01/01  05:00:00,988182381.907731,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,2322119606.97443,2314236989.96196,7882617.01246771 
 01/01  06:00:00,1058279875.67225,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1629742355.06486,1621848671.59548,7893683.46938222 
 01/01  07:00:00,1252293773.67905,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,2316715043.9459,2308832157.42129,7882886.52460734 
 01/01  08:00:00,1199226189.78587,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1587964917.03875,1580082961.17518,7881955.86357254 
 01/01  09:00:00,1154395141.64068,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,1608570100.50324,1600687338.41692,7882762.08631307 
 01/01  10:00:00,1004391338.38615,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,913465166.149203,905582905.132005,7882261.01719778 
 01/01  11:00:00,845550306.292643,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,1189508549.7629,1181625699.71761,7882850.04529774 
 01/01  12:00:00,828062452.164777,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,762337501.131699,746629911.255778,15707589.8759206 
 01/01  13:00:00,845041878.582816,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,949957139.162171,942067496.255564,7889642.90660695 
 01/01  14:00:00,827883637.208948,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,705173506.33247,681615070.464247,23558435.8682231 
 01/01  15:00:00,844918900.843104,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,935399539.756186,927509466.713293,7890073.04289325 
 01/01  16:00:00,827954742.781261,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,788867267.116339,780984366.047268,7882901.06907155 
 01/01  17:00:00,1144195255.99554,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,1162661802.88693,1154779618.9799,7882183.90703244 
 01/01  18:00:00,1320670900.90778,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,945678700.94193,937795927.458594,7882773.48333617 
 01/01  19:00:00,1337959137.26209,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,1373251059.35461,1365368570.33805,7882489.01656236 
 01/01  20:00:00,1232825804.99113,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1068672529.6801,1060789668.12102,7882861.55907882 
 01/01  21:00:00,1249995773.67901,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,1406920871.32784,1399038077.85979,7882793.46804764 
 01/01  22:00:00,1144821657.42789,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1076164835.28098,1060450395.66736,15714439.6136224 
 01/01  23:00:00,1074124040.71889,83518348.5845433,0.0,0.0,89713308.7227387,538279852.336432,1503186735.82733,1495303955.1213,7882780.70602827 
 01/01  24:00:00,968968117.328972,66814678.8676346,0.0,0.0,89713308.7227387,538279852.336432,1171152041.84707,1163269762.11289,7882279.73418426 
 01/02  01:00:00,1121658211.79947,83518348.5845433,0.0,0.0,89713308.7227387,717706469.78191,1557316870.83067,1549431386.13083,7885484.6998368 
 01/02  02:00:00,1104446975.05105,66814678.8676346,0.0,0.0,89713308.7227387,717706469.78191,1182758632.60397,1174872071.72752,7886560.87645014 
 01/02  03:00:00,1121747171.25259,83518348.5845433,0.0,0.0,89713308.7227387,717706469.78191,1592627238.25791,1576926355.90999,15700882.3479274 
 01/02  04:00:00,1104443734.33182,66814678.8676346,0.0,0.0,89713308.7227387,717706469.78191,1159505127.14394,1151618541.31482,7886585.82912471 
 01/02  05:00:00,1165615816.00021,83518348.5845433,0.0,0.0,89713308.7227387,717706469.78191,1478909974.25475,1471024438.77147,7885535.48327601 
 01/02  06:00:00,1325973090.35641,66814678.8676346,0.0,0.0,179426617.445477,717706469.78191,1040377774.82198,1024655001.2203,15722773.6016793 
 01/02  07:00:00,1565584629.18177,104414562.138143,0.0,0.0,179426617.445477,717706469.78191,9333681374.95966,9317966501.99279,15714872.966862 
