Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,526573531.741536,10528448.949727,0.0,378858471.040526,15146841.5591951,57896985.8532643,59931712.0488295,59859712.0488295,72000. 
 01/01  02:00:00,494309883.113387,8530001.23425458,0.0,348593270.127849,15146841.5591951,57896985.8532643,61168838.2431886,61096838.2431886,72000. 
 01/01  03:00:00,612992776.750462,10662501.5428182,0.0,465143663.456361,15146841.5591951,57896985.8532643,84208195.6021188,80137467.2999209,4070728.30219789 
 01/01  04:00:00,500645179.064618,8530001.23425458,0.0,354928566.079081,15146841.5591951,57896985.8532643,63553856.5508927,63481856.5508927,72000. 
 01/01  05:00:00,618996034.866388,10662501.5428182,0.0,471146921.572287,15146841.5591951,57896985.8532643,85812546.5766656,81741611.5936414,4070934.98302415 
 01/01  06:00:00,504183784.151989,8530001.23425458,0.0,358467171.166451,15146841.5591951,57896985.8532643,64247967.4919765,64175967.4919765,72000. 
 01/01  07:00:00,624262104.869537,10662501.5428182,0.0,476412991.575436,15146841.5591951,57896985.8532643,86769706.8216568,82698978.5479339,4070728.27372295 
 01/01  08:00:00,459143429.745511,8530001.23425458,0.0,356168416.759973,15146841.5591951,57896985.8532643,64842854.6625674,64770854.6625674,72000. 
 01/01  09:00:00,488703732.500815,10662501.5428182,0.0,404967019.206714,15146841.5591951,57896985.8532643,84325295.8787198,80254341.8310163,4070954.04770353 
 01/01  10:00:00,342701185.189329,8530001.23425458,0.0,261096972.203791,15146841.5591951,57896985.8532643,58827909.6070902,58755909.6070902,72000. 
 01/01  11:00:00,387519384.010852,10662501.5428182,0.0,303782670.716751,15146841.5591951,57896985.8532643,67700278.0449151,67628278.0449151,72000. 
 01/01  12:00:00,292418568.375093,8530001.23425458,0.0,210814355.389556,15146841.5591951,57896985.8532643,51387342.272478,47316404.895849,4070937.37662895 
 01/01  13:00:00,356140944.068512,10662501.5428182,0.0,272404230.774411,15146841.5591951,57896985.8532643,58060727.7784059,53989594.708592,4071133.0698139 
 01/01  14:00:00,288481965.6077,8530001.23425458,0.0,206877752.622162,15146841.5591951,57896985.8532643,38091265.3307824,38019265.3307824,72000. 
 01/01  15:00:00,349999544.152383,10662501.5428182,0.0,266262830.858281,15146841.5591951,57896985.8532643,49414984.7623646,45343867.9640226,4071116.79834205 
 01/01  16:00:00,291776873.994551,8530001.23425458,0.0,210172661.009013,15146841.5591951,57896985.8532643,34184910.4259898,34112910.4259898,72000. 
 01/01  17:00:00,411443001.817163,10662501.5428182,0.0,284964688.523061,15146841.5591951,57896985.8532643,47266033.316389,43195095.4312159,4070937.88517306 
 01/01  18:00:00,369545692.223962,8530001.23425458,0.0,223829079.238424,15146841.5591951,57896985.8532643,33686313.3174313,33614313.3174313,72000. 
 01/01  19:00:00,452417279.412139,10662501.5428182,0.0,304568166.118038,15146841.5591951,57896985.8532643,49034947.8910576,44964011.7060311,4070936.1850265 
 01/01  20:00:00,378914426.220064,8530001.23425458,0.0,233197813.234526,15146841.5591951,57896985.8532643,34991599.6706717,34919599.6706717,72000. 
 01/01  21:00:00,450167647.546108,10662501.5428182,0.0,302318534.252007,15146841.5591951,57896985.8532643,43950753.7719156,43878753.7719156,72000. 
 01/01  22:00:00,377367687.683449,8530001.23425458,0.0,231651074.697912,15146841.5591951,57896985.8532643,38491322.6674929,34420288.3036116,4071034.36388131 
 01/01  23:00:00,455356788.260118,10662501.5428182,0.0,307507674.966017,15146841.5591951,57896985.8532643,48275894.7704076,44205171.4053745,4070723.36503305 
 01/01  24:00:00,385538744.423175,8530001.23425458,0.0,239822131.437637,15146841.5591951,57896985.8532643,35289025.8006738,35217025.8006738,72000. 
 01/02  01:00:00,488010663.530494,10662501.5428182,0.0,320862554.951971,15146841.5591951,77195981.1376857,48334839.6919197,48262839.6919197,72000. 
 01/02  02:00:00,416115340.501998,8530001.23425458,0.0,251099732.232039,15146841.5591951,77195981.1376857,44153390.9928705,40082485.6573934,4070905.33547717 
 01/02  03:00:00,494977468.630817,10662501.5428182,0.0,327829360.052294,15146841.5591951,77195981.1376857,50777342.3956766,50705342.3956766,72000. 
 01/02  04:00:00,415389965.663095,8530001.23425458,0.0,250374357.393136,15146841.5591951,77195981.1376857,43974482.3158526,39903587.4775742,4070894.83827837 
 01/02  05:00:00,481811940.615046,10662501.5428182,0.0,314663832.036524,15146841.5591951,77195981.1376857,48794603.7982498,48722603.7982498,72000. 
 01/02  06:00:00,409724128.869418,8530001.23425458,0.0,229561679.040264,30293683.1183902,77195981.1376857,39080611.6136538,35009444.3350594,4071167.2785944 
