Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/02  01:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/02  02:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/02  03:00:00,54482048.3002751,96851.152915145,0.0,0.0,6567571.38096,6471625.7664,2928079.65184422,2928079.65184422 
 01/02  04:00:00,54501964.8148299,116767.667469888,0.0,0.0,6567571.38096,6471625.7664,3530269.71336129,3530269.71336129 
 01/02  05:00:00,54580169.88996,194972.742600026,0.0,0.0,6567571.38096,6471625.7664,5885312.26265352,5885312.26265352 
 01/02  06:00:00,54541206.6363737,156009.489013724,0.0,0.0,6567571.38096,6471625.7664,4699747.10415851,4699747.10415851 
 01/02  07:00:00,82637936.7015382,28252739.5541782,0.0,0.0,6567571.38096,6471625.7664,784051668.047995,784051668.047995 
 01/02  08:00:00,81248276.6108182,28252739.5541782,0.0,0.0,26270285.52384,12943251.5328,614734355.279321,614734355.279321 
 01/02  09:00:00,116579143.546178,28252739.5541782,0.0,0.0,65675713.8096,22650690.1824,535543333.852036,535543333.852036 
 01/02  10:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,437064000.914593,437064000.914593 
 01/02  11:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,388627244.01514,388627244.01514 
 01/02  12:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,338039278.812979,338039278.812979 
 01/02  13:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,319279934.003457,319279934.003457 
 01/02  14:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,326220445.744419,326220445.744419 
 01/02  15:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,339879034.018,339879034.018 
 01/02  16:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,316202818.726708,316202818.726708 
 01/02  17:00:00,203155340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,315590293.83578,315590293.83578 
 01/02  18:00:00,216937340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,350168460.655158,350168460.655158 
 01/02  19:00:00,174296099.191298,28252739.5541782,0.0,0.0,78810856.57152,25886503.0656,363399947.846148,363399947.846148 
 01/02  20:00:00,174296099.191298,28252739.5541782,0.0,0.0,78810856.57152,25886503.0656,374375534.309478,374375534.309478 
 01/02  21:00:00,157925143.546178,28252739.5541782,0.0,0.0,65675713.8096,22650690.1824,375263705.067613,375263705.067613 
 01/02  22:00:00,80559537.05664,0.0,0.0,0.0,26270285.52384,12943251.5328,0.0,0.0 
 01/02  23:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/02  24:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/03  01:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/03  02:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/03  03:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/03  04:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/03  05:00:00,54450442.7138125,65245.5664524909,0.0,0.0,6567571.38096,6471625.7664,1980961.37668399,1980961.37668399 
 01/03  06:00:00,54529424.9454318,144227.798071773,0.0,0.0,6567571.38096,6471625.7664,4359495.77925222,4359495.77925222 
 01/03  07:00:00,82637936.7015382,28252739.5541782,0.0,0.0,6567571.38096,6471625.7664,800040216.528149,800040216.528149 
 01/03  08:00:00,81248276.6108182,28252739.5541782,0.0,0.0,26270285.52384,12943251.5328,654585616.988196,654585616.988196 
 01/03  09:00:00,116579143.546178,28252739.5541782,0.0,0.0,65675713.8096,22650690.1824,599983938.572408,599983938.572408 
 01/03  10:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,527104763.978469,527104763.978469 
 01/03  11:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,492962383.620941,492962383.620941 
 01/03  12:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,444777250.768004,444777250.768004 
 01/03  13:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,418754601.843811,418754601.843811 
 01/03  14:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,402752919.66697,402752919.66697 
 01/03  15:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,395836424.909941,395836424.909941 
 01/03  16:00:00,175591340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,380761839.219058,380761839.219058 
 01/03  17:00:00,203155340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,392321246.806544,392321246.806544 
 01/03  18:00:00,216937340.360258,28252739.5541782,0.0,0.0,118216284.85728,29122315.9488,413025838.315007,413025838.315007 
 01/03  19:00:00,174296099.191298,28252739.5541782,0.0,0.0,78810856.57152,25886503.0656,431966399.488348,431966399.488348 
 01/03  20:00:00,174296099.191298,28252739.5541782,0.0,0.0,78810856.57152,25886503.0656,460846908.816378,460846908.816378 
 01/03  21:00:00,157925143.546178,28252739.5541782,0.0,0.0,65675713.8096,22650690.1824,474833964.576106,474833964.576106 
 01/03  22:00:00,80559537.05664,0.0,0.0,0.0,26270285.52384,12943251.5328,0.0,0.0 
 01/03  23:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/03  24:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/04  01:00:00,54385197.14736,0.0,0.0,0.0,6567571.38096,6471625.7664,0.0,0.0 
 01/04  02:00:00,54478282.329341,93085.1819809852,0.0,0.0,6567571.38096,6471625.7664,2813163.64948178,2813163.64948178 
 01/04  03:00:00,54544718.1663637,159521.019003693,0.0,0.0,6567571.38096,6471625.7664,4830201.16279467,4830201.16279467 
 01/04  04:00:00,54666157.0194137,280959.87205369,0.0,0.0,6567571.38096,6471625.7664,8529885.77392421,8529885.77392421 
 01/04  05:00:00,54818544.6005121,433347.453152107,0.0,0.0,6567571.38096,6471625.7664,13211218.9483939,13211218.9483939 
 01/04  06:00:00,54859365.3651186,474168.217758576,0.0,0.0,6567571.38096,6471625.7664,14425349.2880381,14425349.2880381 
