Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,20702310.1636168,5481442.59736221,0.0,0.0,990009.65232,5940057.91392,11856653.7695158,11784653.7695158,72000. 
 01/01  02:00:00,20449829.5054543,5228961.93919977,0.0,0.0,990009.65232,5940057.91392,15465004.7466797,13833921.5549317,1631083.19174805 
 01/01  03:00:00,21757069.9902543,6536202.42399972,0.0,0.0,990009.65232,5940057.91392,13555634.6510815,13483634.6510815,72000. 
 01/01  04:00:00,20449829.5054543,5228961.93919977,0.0,0.0,990009.65232,5940057.91392,13888454.3697981,12257361.1272477,1631093.24255038 
 01/01  05:00:00,21757069.9902543,6536202.42399972,0.0,0.0,990009.65232,5940057.91392,15756449.9642987,14125329.2378398,1631120.72645895 
 01/01  06:00:00,20449829.5054543,5228961.93919977,0.0,0.0,990009.65232,5940057.91392,12771438.978722,12699438.978722,72000. 
 01/01  07:00:00,21757069.9902543,6536202.42399972,0.0,0.0,990009.65232,5940057.91392,16401042.4392647,14770009.9304405,1631032.50882413 
 01/01  08:00:00,14922629.5054543,5228961.93919977,0.0,0.0,990009.65232,5940057.91392,14317948.1228115,12686824.4791766,1631123.64363493 
 01/01  09:00:00,12896033.6544401,5965966.08818552,0.0,0.0,990009.65232,5940057.91392,12418886.3060476,12346886.3060476,72000. 
 01/01  10:00:00,9900091.00211855,2970023.43586401,0.0,0.0,990009.65232,5940057.91392,7228164.46812296,5597046.6441343,1631117.82398866 
 01/01  11:00:00,10642596.8610846,3712529.29483001,0.0,0.0,990009.65232,5940057.91392,8663804.32910486,7032704.45518139,1631099.87392347 
 01/01  12:00:00,9900091.00211855,2970023.43586401,0.0,0.0,990009.65232,5940057.91392,4143578.81640473,4071578.81640473,72000. 
 01/01  13:00:00,10642596.8610846,3712529.29483001,0.0,0.0,990009.65232,5940057.91392,6460245.40112363,4829177.64666731,1631067.75445632 
 01/01  14:00:00,9900091.00211855,2970023.43586401,0.0,0.0,990009.65232,5940057.91392,4652245.22722431,3021112.24679384,1631132.98043048 
 01/01  15:00:00,10642596.8610846,3712529.29483001,0.0,0.0,990009.65232,5940057.91392,4036999.6973029,3964999.6973029,72000. 
 01/01  16:00:00,9900091.00211855,2970023.43586401,0.0,0.0,990009.65232,5940057.91392,4668463.89035265,3037463.18210754,1631000.7082451 
 01/01  17:00:00,16169796.8610846,3712529.29483001,0.0,0.0,990009.65232,5940057.91392,6402371.14915756,4771277.0090851,1631094.14007246 
 01/01  18:00:00,18698990.3472823,3478122.7810278,0.0,0.0,990009.65232,5940057.91392,3894765.28078664,3822765.28078664,72000. 
 01/01  19:00:00,19949595.5514121,4728727.98515758,0.0,0.0,990009.65232,5940057.91392,6730409.83087958,5099285.33632615,1631124.49455343 
 01/01  20:00:00,18889527.6017188,3668660.03546422,0.0,0.0,990009.65232,5940057.91392,6084052.03833802,4452961.71063404,1631090.32770398 
 01/01  21:00:00,20076620.3877031,4855752.82144853,0.0,0.0,990009.65232,5940057.91392,5907819.96918284,5835819.96918284,72000. 
 01/01  22:00:00,19058894.0501067,3838026.48385214,0.0,0.0,990009.65232,5940057.91392,5809023.50745642,4177899.79033384,1631123.71712258 
 01/01  23:00:00,20203645.223994,4982777.65773948,0.0,0.0,990009.65232,5940057.91392,6670145.78134289,5039143.88765011,1631001.89369278 
 01/01  24:00:00,19207089.6924461,3986222.12619158,0.0,0.0,990009.65232,5940057.91392,5124620.40475345,5052620.40475345,72000. 
 01/02  01:00:00,22183664.528634,4982777.65773948,0.0,0.0,990009.65232,7920077.21856,7213208.21161571,5582096.03683677,1631112.17477893 
 01/02  02:00:00,21187108.9970861,3986222.12619158,0.0,0.0,990009.65232,7920077.21856,7135360.72565898,5504256.80782922,1631103.91782975 
 01/02  03:00:00,22183664.528634,4982777.65773948,0.0,0.0,990009.65232,7920077.21856,5234679.3434683,5162679.3434683,72000. 
 01/02  04:00:00,21187108.9970861,3986222.12619158,0.0,0.0,990009.65232,7920077.21856,6355252.30560233,4724164.71805812,1631087.58754421 
 01/02  05:00:00,22183664.528634,4982777.65773948,0.0,0.0,990009.65232,7920077.21856,7781391.04572825,6150313.35006799,1631077.69566025 
 01/02  06:00:00,22177118.6494061,3986222.12619158,0.0,0.0,1980019.30464,7920077.21856,4027185.55709249,3955185.55709249,72000. 
 01/02  07:00:00,26034339.4320142,7843442.90879966,0.0,0.0,1980019.30464,7920077.21856,101438166.943436,99807028.0244839,1631138.91895183 
 01/02  08:00:00,24467178.0412942,7843442.90879966,0.0,0.0,5940057.91392,7920077.21856,92635107.3089446,91004027.6828099,1631079.62613468 
