Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/02  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/02  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/02  03:00:00,54482048.3,96851.15292,0,0,6567571.381,6471625.766,2928079.652,2928079.652,0,,,,,,,,,,,,,,,,,,,
 01/02  04:00:00,54501964.81,116767.6675,0,0,6567571.381,6471625.766,3530269.713,3530269.713,0,,,,,,,,,,,,,,,,,,,
 01/02  05:00:00,54580169.89,194972.7426,0,0,6567571.381,6471625.766,5885312.263,5885312.263,0,,,,,,,,,,,,,,,,,,,
 01/02  06:00:00,54541206.64,156009.489,0,0,6567571.381,6471625.766,4699747.104,4699747.104,0,,,,,,,,,,,,,,,,,,,
 01/02  07:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,784051668,784051668,0,,,,,,,,,,,,,,,,,,,
 01/02  08:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,614734355.3,614734355.3,0,,,,,,,,,,,,,,,,,,,
 01/02  09:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,535543333.9,535543333.9,0,,,,,,,,,,,,,,,,,,,
 01/02  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,437064000.9,437064000.9,0,,,,,,,,,,,,,,,,,,,
 01/02  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,388627244,388627244,0,,,,,,,,,,,,,,,,,,,
 01/02  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,338039278.8,338039278.8,0,,,,,,,,,,,,,,,,,,,
 01/02  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,319279934,319279934,0,,,,,,,,,,,,,,,,,,,
 01/02  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,326220445.7,326220445.7,0,,,,,,,,,,,,,,,,,,,
 01/02  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,339879034,339879034,0,,,,,,,,,,,,,,,,,,,
 01/02  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,316202818.7,316202818.7,0,,,,,,,,,,,,,,,,,,,
 01/02  17:00:00,203155340.4,28252739.55,0,0,118216284.9,29122315.95,315590293.8,315590293.8,0,,,,,,,,,,,,,,,,,,,
 01/02  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,350168460.7,350168460.7,0,,,,,,,,,,,,,,,,,,,
 01/02  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,363399947.8,363399947.8,0,,,,,,,,,,,,,,,,,,,
 01/02  20:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,374375534.3,374375534.3,0,,,,,,,,,,,,,,,,,,,
 01/02  21:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,375263705.1,375263705.1,0,,,,,,,,,,,,,,,,,,,
 01/02  22:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 01/02  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/02  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  05:00:00,54450442.71,65245.56645,0,0,6567571.381,6471625.766,1980961.377,1980961.377,0,,,,,,,,,,,,,,,,,,,
 01/03  06:00:00,54529424.95,144227.7981,0,0,6567571.381,6471625.766,4359495.779,4359495.779,0,,,,,,,,,,,,,,,,,,,
 01/03  07:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,800040216.5,800040216.5,0,,,,,,,,,,,,,,,,,,,
 01/03  08:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,654585617,654585617,0,,,,,,,,,,,,,,,,,,,
 01/03  09:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,599983938.6,599983938.6,0,,,,,,,,,,,,,,,,,,,
 01/03  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,527104764,527104764,0,,,,,,,,,,,,,,,,,,,
 01/03  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,492962383.6,492962383.6,0,,,,,,,,,,,,,,,,,,,
 01/03  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,444777250.8,444777250.8,0,,,,,,,,,,,,,,,,,,,
 01/03  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,418754601.8,418754601.8,0,,,,,,,,,,,,,,,,,,,
 01/03  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,402752919.7,402752919.7,0,,,,,,,,,,,,,,,,,,,
 01/03  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,395836424.9,395836424.9,0,,,,,,,,,,,,,,,,,,,
 01/03  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,380761839.2,380761839.2,0,,,,,,,,,,,,,,,,,,,
 01/03  17:00:00,203155340.4,28252739.55,0,0,118216284.9,29122315.95,392321246.8,392321246.8,0,,,,,,,,,,,,,,,,,,,
 01/03  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,413025838.3,413025838.3,0,,,,,,,,,,,,,,,,,,,
 01/03  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,431966399.5,431966399.5,0,,,,,,,,,,,,,,,,,,,
 01/03  20:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,460846908.8,460846908.8,0,,,,,,,,,,,,,,,,,,,
 01/03  21:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,474833964.6,474833964.6,0,,,,,,,,,,,,,,,,,,,
 01/03  22:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/03  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/04  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/04  02:00:00,54478282.33,93085.18198,0,0,6567571.381,6471625.766,2813163.649,2813163.649,0,,,,,,,,,,,,,,,,,,,
 01/04  03:00:00,54544718.17,159521.019,0,0,6567571.381,6471625.766,4830201.163,4830201.163,0,,,,,,,,,,,,,,,,,,,
 01/04  04:00:00,54666157.02,280959.8721,0,0,6567571.381,6471625.766,8529885.774,8529885.774,0,,,,,,,,,,,,,,,,,,,
 01/04  05:00:00,54818544.6,433347.4532,0,0,6567571.381,6471625.766,13211218.95,13211218.95,0,,,,,,,,,,,,,,,,,,,
 01/04  06:00:00,54859365.37,474168.2178,0,0,6567571.381,6471625.766,14425349.29,14425349.29,0,,,,,,,,,,,,,,,,,,,
 01/04  07:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,846962476.3,846962476.3,0,,,,,,,,,,,,,,,,,,,
 01/04  08:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,675157785.5,675157785.5,0,,,,,,,,,,,,,,,,,,,
 01/04  09:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,587135552.3,587135552.3,0,,,,,,,,,,,,,,,,,,,
 01/04  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,489241326.7,489241326.7,0,,,,,,,,,,,,,,,,,,,
 01/04  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,452880340.7,452880340.7,0,,,,,,,,,,,,,,,,,,,
 01/04  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,405749241.5,405749241.5,0,,,,,,,,,,,,,,,,,,,
 01/04  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,377162090.2,377162090.2,0,,,,,,,,,,,,,,,,,,,
 01/04  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,360397514.7,360397514.7,0,,,,,,,,,,,,,,,,,,,
 01/04  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,357656059.4,357656059.4,0,,,,,,,,,,,,,,,,,,,
 01/04  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,347507630.3,347507630.3,0,,,,,,,,,,,,,,,,,,,
 01/04  17:00:00,203155340.4,28252739.55,0,0,118216284.9,29122315.95,378076238.6,378076238.6,0,,,,,,,,,,,,,,,,,,,
 01/04  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,427482253,427482253,0,,,,,,,,,,,,,,,,,,,
 01/04  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,470549026.2,470549026.2,0,,,,,,,,,,,,,,,,,,,
 01/04  20:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,510223280.4,510223280.4,0,,,,,,,,,,,,,,,,,,,
 01/04  21:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,518551919.9,518551919.9,0,,,,,,,,,,,,,,,,,,,
 01/04  22:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 01/04  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/04  24:00:00,54466666.8,81469.65383,0,0,6567571.381,6471625.766,2465643.329,2465643.329,0,,,,,,,,,,,,,,,,,,,
 01/05  01:00:00,54628762.07,243564.9182,0,0,6567571.381,6471625.766,7394323.182,7394323.182,0,,,,,,,,,,,,,,,,,,,
 01/05  02:00:00,54949704.2,564507.0556,0,0,6567571.381,6471625.766,17177633.23,17177633.23,0,,,,,,,,,,,,,,,,,,,
 01/05  03:00:00,54979249.69,594052.5428,0,0,6567571.381,6471625.766,18114660.53,18114660.53,0,,,,,,,,,,,,,,,,,,,
 01/05  04:00:00,55908129.01,1522931.864,0,0,6567571.381,6471625.766,46394543.74,46394543.74,0,,,,,,,,,,,,,,,,,,,
 01/05  05:00:00,57130850.77,2745653.624,0,0,6567571.381,6471625.766,83311538.96,83311538.96,0,,,,,,,,,,,,,,,,,,,
 01/05  06:00:00,58181893.48,3796696.33,0,0,6567571.381,6471625.766,115182328.9,115182328.9,0,,,,,,,,,,,,,,,,,,,
 01/05  07:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,1119747278,1119747278,0,,,,,,,,,,,,,,,,,,,
 01/05  08:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,958637580.2,958637580.2,0,,,,,,,,,,,,,,,,,,,
 01/05  09:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,855075314,855075314,0,,,,,,,,,,,,,,,,,,,
 01/05  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,720825219.7,720825219.7,0,,,,,,,,,,,,,,,,,,,
 01/05  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,625190566.1,625190566.1,0,,,,,,,,,,,,,,,,,,,
 01/05  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,534148161.7,534148161.7,0,,,,,,,,,,,,,,,,,,,
 01/05  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,482251358.6,482251358.6,0,,,,,,,,,,,,,,,,,,,
 01/05  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,443202773.7,443202773.7,0,,,,,,,,,,,,,,,,,,,
 01/05  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,406518557.2,406518557.2,0,,,,,,,,,,,,,,,,,,,
 01/05  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,382462955.8,382462955.8,0,,,,,,,,,,,,,,,,,,,
 01/05  17:00:00,203155340.4,28252739.55,0,0,118216284.9,29122315.95,410465742.2,410465742.2,0,,,,,,,,,,,,,,,,,,,
 01/05  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,455299662,455299662,0,,,,,,,,,,,,,,,,,,,
 01/05  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,491483264.4,491483264.4,0,,,,,,,,,,,,,,,,,,,
 01/05  20:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,542608250.5,542608250.5,0,,,,,,,,,,,,,,,,,,,
 01/05  21:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,582938946.8,582938946.8,0,,,,,,,,,,,,,,,,,,,
 01/05  22:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 01/05  23:00:00,54432799.84,47602.69683,0,0,6567571.381,6471625.766,1448142.329,1448142.329,0,,,,,,,,,,,,,,,,,,,
 01/05  24:00:00,54728283,343085.8573,0,0,6567571.381,6471625.766,10398461.45,10398461.45,0,,,,,,,,,,,,,,,,,,,
 01/06  01:00:00,55186031.2,800834.0501,0,0,6567571.381,6471625.766,24416372.16,24416372.16,0,,,,,,,,,,,,,,,,,,,
 01/06  02:00:00,56068148.34,1682951.188,0,0,6567571.381,6471625.766,51221833.93,51221833.93,0,,,,,,,,,,,,,,,,,,,
 01/06  03:00:00,57113773.85,2728576.706,0,0,6567571.381,6471625.766,82735919.99,82735919.99,0,,,,,,,,,,,,,,,,,,,
 01/06  04:00:00,57871682.14,3486484.993,0,0,6567571.381,6471625.766,105713097.2,105713097.2,0,,,,,,,,,,,,,,,,,,,
 01/06  05:00:00,58503245.1,4118047.948,0,0,6567571.381,6471625.766,124879811.1,124879811.1,0,,,,,,,,,,,,,,,,,,,
 01/06  06:00:00,58879176.34,4493979.197,0,0,6567571.381,6471625.766,136390969.8,136390969.8,0,,,,,,,,,,,,,,,,,,,
 01/06  07:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,1133940490,1133940490,0,,,,,,,,,,,,,,,,,,,
 01/06  08:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,986941160.2,986941160.2,0,,,,,,,,,,,,,,,,,,,
 01/06  09:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,878581833,878581833,0,,,,,,,,,,,,,,,,,,,
 01/06  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,754224124.3,754224124.3,0,,,,,,,,,,,,,,,,,,,
 01/06  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,694506063.4,694506063.4,0,,,,,,,,,,,,,,,,,,,
 01/06  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,641689550.5,641689550.5,0,,,,,,,,,,,,,,,,,,,
 01/06  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,624808169.1,624808169.1,0,,,,,,,,,,,,,,,,,,,
 01/06  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,616676648.5,616676648.5,0,,,,,,,,,,,,,,,,,,,
 01/06  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,609086976.9,609086976.9,0,,,,,,,,,,,,,,,,,,,
 01/06  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,606885198,606885198,0,,,,,,,,,,,,,,,,,,,
 01/06  17:00:00,203155340.4,28252739.55,0,0,118216284.9,29122315.95,652322293.2,652322293.2,0,,,,,,,,,,,,,,,,,,,
 01/06  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,712081817,712081817,0,,,,,,,,,,,,,,,,,,,
 01/06  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,768694991.5,768694991.5,0,,,,,,,,,,,,,,,,,,,
 01/06  20:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,818633680.6,818633680.6,0,,,,,,,,,,,,,,,,,,,
 01/06  21:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,858965542.1,858965542.1,0,,,,,,,,,,,,,,,,,,,
 01/06  22:00:00,80731990.5,172453.4448,0,0,26270285.52,12943251.53,5198137.974,5198137.974,0,,,,,,,,,,,,,,,,,,,
 01/06  23:00:00,56175217.62,1790020.474,0,0,6567571.381,6471625.766,54534716.45,54534716.45,0,,,,,,,,,,,,,,,,,,,
 01/06  24:00:00,57965463.83,3580266.685,0,0,6567571.381,6471625.766,108274257.5,108274257.5,0,,,,,,,,,,,,,,,,,,,
 01/07  01:00:00,57836678.15,5069387.448,0,0,6567571.381,4853719.325,153982764.6,153982764.6,0,,,,,,,,,,,,,,,,,,,
 01/07  02:00:00,58110275.42,5342984.71,0,0,6567571.381,4853719.325,161801783.6,161801783.6,0,,,,,,,,,,,,,,,,,,,
 01/07  03:00:00,59277784.29,6510493.581,0,0,6567571.381,4853719.325,198175024.2,198175024.2,0,,,,,,,,,,,,,,,,,,,
 01/07  04:00:00,59246253.28,6478962.57,0,0,6567571.381,4853719.325,196443671.9,196443671.9,0,,,,,,,,,,,,,,,,,,,
 01/07  05:00:00,60353151.57,7585860.861,0,0,6567571.381,4853719.325,231293863.1,231293863.1,0,,,,,,,,,,,,,,,,,,,
 01/07  06:00:00,60148693.82,7381403.115,0,0,6567571.381,4853719.325,224014322.5,224014322.5,0,,,,,,,,,,,,,,,,,,,
 01/07  07:00:00,81020030.26,28252739.55,0,0,6567571.381,4853719.325,1208564186,1208564186,0,,,,,,,,,,,,,,,,,,,
 01/07  08:00:00,64877320.97,28252739.55,0,0,13135142.76,9707438.65,1201739521,1201739521,0,,,,,,,,,,,,,,,,,,,
 01/07  09:00:00,83837232.26,28252739.55,0,0,39405428.29,16179064.42,1074358735,1074358735,0,,,,,,,,,,,,,,,,,,,
 01/07  10:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,896247724.1,896247724.1,0,,,,,,,,,,,,,,,,,,,
 01/07  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,772510374.7,772510374.7,0,,,,,,,,,,,,,,,,,,,
 01/07  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,692180991.3,692180991.3,0,,,,,,,,,,,,,,,,,,,
 01/07  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,645740856.4,645740856.4,0,,,,,,,,,,,,,,,,,,,
 01/07  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,607360370.1,607360370.1,0,,,,,,,,,,,,,,,,,,,
 01/07  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,595478855.1,595478855.1,0,,,,,,,,,,,,,,,,,,,
 01/07  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,605920536.1,605920536.1,0,,,,,,,,,,,,,,,,,,,
 01/07  17:00:00,196264340.4,28252739.55,0,0,118216284.9,29122315.95,656820437.3,656820437.3,0,,,,,,,,,,,,,,,,,,,
 01/07  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,717812086.6,717812086.6,0,,,,,,,,,,,,,,,,,,,
 01/07  19:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,820040714.3,820040714.3,0,,,,,,,,,,,,,,,,,,,
 01/07  20:00:00,125183232.3,28252739.55,0,0,39405428.29,16179064.42,874990775.4,874990775.4,0,,,,,,,,,,,,,,,,,,,
 01/07  21:00:00,125183232.3,28252739.55,0,0,39405428.29,16179064.42,909777002.1,909777002.1,0,,,,,,,,,,,,,,,,,,,
 01/07  22:00:00,92441320.97,28252739.55,0,0,13135142.76,9707438.65,966957964.9,966957964.9,0,,,,,,,,,,,,,,,,,,,
 01/07  23:00:00,53281675.31,514384.6009,0,0,6567571.381,4853719.325,15655015.97,15655015.97,0,,,,,,,,,,,,,,,,,,,
 01/07  24:00:00,55919273.54,3151982.834,0,0,6567571.381,4853719.325,95692355.39,95692355.39,0,,,,,,,,,,,,,,,,,,,
 01/08  01:00:00,57456993,4689702.299,0,0,6567571.381,4853719.325,142009856.3,142009856.3,0,,,,,,,,,,,,,,,,,,,
 01/08  02:00:00,58816093.61,6048802.9,0,0,6567571.381,4853719.325,183848783.9,183848783.9,0,,,,,,,,,,,,,,,,,,,
 01/08  03:00:00,59075055.93,6307765.225,0,0,6567571.381,4853719.325,191362303.7,191362303.7,0,,,,,,,,,,,,,,,,,,,
 01/08  04:00:00,60005570.99,7238280.288,0,0,6567571.381,4853719.325,220362628.3,220362628.3,0,,,,,,,,,,,,,,,,,,,
 01/08  05:00:00,60010421.58,7243130.87,0,0,6567571.381,4853719.325,220019455.8,220019455.8,0,,,,,,,,,,,,,,,,,,,
 01/08  06:00:00,60862752.68,8095461.973,0,0,6567571.381,4853719.325,246748719.9,246748719.9,0,,,,,,,,,,,,,,,,,,,
 01/08  07:00:00,60615797.65,7848506.942,0,0,6567571.381,4853719.325,238565759,238565759,0,,,,,,,,,,,,,,,,,,,
 01/08  08:00:00,33525102.88,8321812.172,0,0,6567571.381,4853719.325,253764637.5,253764637.5,0,,,,,,,,,,,,,,,,,,,
 01/08  09:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,1198251086,1198251086,0,,,,,,,,,,,,,,,,,,,
 01/08  10:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,1031763210,1031763210,0,,,,,,,,,,,,,,,,,,,
 01/08  11:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,871094181.2,871094181.2,0,,,,,,,,,,,,,,,,,,,
 01/08  12:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,791983537.9,791983537.9,0,,,,,,,,,,,,,,,,,,,
 01/08  13:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,691924202.4,691924202.4,0,,,,,,,,,,,,,,,,,,,
 01/08  14:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,637519917.1,637519917.1,0,,,,,,,,,,,,,,,,,,,
 01/08  15:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,606295197.1,606295197.1,0,,,,,,,,,,,,,,,,,,,
 01/08  16:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,596450459.2,596450459.2,0,,,,,,,,,,,,,,,,,,,
 01/08  17:00:00,153623099.2,28252739.55,0,0,78810856.57,25886503.07,617583460.5,617583460.5,0,,,,,,,,,,,,,,,,,,,
 01/08  18:00:00,141554187.9,28252739.55,0,0,52540571.05,19414877.3,764591889.5,764591889.5,0,,,,,,,,,,,,,,,,,,,
 01/08  19:00:00,108812276.6,28252739.55,0,0,26270285.52,12943251.53,805833748.1,805833748.1,0,,,,,,,,,,,,,,,,,,,
 01/08  20:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 01/08  21:00:00,53058262.02,290971.3132,0,0,6567571.381,4853719.325,8837479.387,8837479.387,0,,,,,,,,,,,,,,,,,,,
 01/08  22:00:00,53481365.91,714075.1993,0,0,6567571.381,4853719.325,21649195,21649195,0,,,,,,,,,,,,,,,,,,,
 01/08  23:00:00,53911992.48,1144701.772,0,0,6567571.381,4853719.325,34936033.52,34936033.52,0,,,,,,,,,,,,,,,,,,,
 01/08  24:00:00,55108859.47,2341568.767,0,0,6567571.381,4853719.325,70986697.97,70986697.97,0,,,,,,,,,,,,,,,,,,,
 01/09  01:00:00,57105018.99,2719821.842,0,0,6567571.381,6471625.766,82438006.82,82438006.82,0,,,,,,,,,,,,,,,,,,,
 01/09  02:00:00,57462247.48,3077050.336,0,0,6567571.381,6471625.766,93122914.17,93122914.17,0,,,,,,,,,,,,,,,,,,,
 01/09  03:00:00,57572894.14,3187696.992,0,0,6567571.381,6471625.766,96654021.06,96654021.06,0,,,,,,,,,,,,,,,,,,,
 01/09  04:00:00,57755937.59,3370740.439,0,0,6567571.381,6471625.766,102064405.7,102064405.7,0,,,,,,,,,,,,,,,,,,,
 01/09  05:00:00,57856778.58,3471581.433,0,0,6567571.381,6471625.766,105331923.1,105331923.1,0,,,,,,,,,,,,,,,,,,,
 01/09  06:00:00,58019916.72,3634719.569,0,0,6567571.381,6471625.766,110117110.8,110117110.8,0,,,,,,,,,,,,,,,,,,,
 01/09  07:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,1016199143,1016199143,0,,,,,,,,,,,,,,,,,,,
 01/09  08:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,837067204.4,837067204.4,0,,,,,,,,,,,,,,,,,,,
 01/09  09:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,718805433.7,718805433.7,0,,,,,,,,,,,,,,,,,,,
 01/09  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,575809642.3,575809642.3,0,,,,,,,,,,,,,,,,,,,
 01/09  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,504710436.1,504710436.1,0,,,,,,,,,,,,,,,,,,,
 01/09  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,414414180,414414180,0,,,,,,,,,,,,,,,,,,,
 01/09  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,351994072.3,351994072.3,0,,,,,,,,,,,,,,,,,,,
 01/09  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,311642138.6,311642138.6,0,,,,,,,,,,,,,,,,,,,
 01/09  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,287405635.6,287405635.6,0,,,,,,,,,,,,,,,,,,,
 01/09  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,275794186.4,275794186.4,0,,,,,,,,,,,,,,,,,,,
 01/09  17:00:00,196264340.4,28252739.55,0,0,118216284.9,29122315.95,310898490.8,310898490.8,0,,,,,,,,,,,,,,,,,,,
 01/09  18:00:00,216937340.4,28252739.55,0,0,118216284.9,29122315.95,348801964.6,348801964.6,0,,,,,,,,,,,,,,,,,,,
 01/09  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,368908901.2,368908901.2,0,,,,,,,,,,,,,,,,,,,
 01/09  20:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,384931527.2,384931527.2,0,,,,,,,,,,,,,,,,,,,
 01/09  21:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,394569135.9,394569135.9,0,,,,,,,,,,,,,,,,,,,
 01/09  22:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 01/09  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 01/09  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
