Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,80365793.2001196,13895585.5471508,3663.2972025477,0.0,16523731.1866835,29481120.,457317834.110639,418270737.30293,12023568.,27023528.8077088 
 01/01  02:00:00,52730464.509343,0.0,0.0,0.0,5507910.39556116,26964720.,12095568.,0.0,12023568.,72000. 
 01/01  03:00:00,52798621.5048251,0.0,0.0,0.0,5507910.39556116,26964720.,14155000.664117,0.0,12023568.,2131432.66411702 
 01/01  04:00:00,52826688.6301929,0.0,0.0,0.0,5507910.39556116,26964720.,12095568.,0.0,12023568.,72000. 
 01/01  05:00:00,53356386.0575428,0.0,0.0,0.0,5507910.39556116,26964720.,14155021.9589174,0.0,12023568.,2131453.95891738 
 01/01  06:00:00,80848812.5100861,13895585.5471508,54427.2962169488,0.0,16523731.1866835,29481120.,499735340.050545,469604420.050545,30058920.,72000. 
 01/01  07:00:00,138280880.213142,13895585.5471508,40359.6399094542,0.0,33047462.373367,69928200.,525827302.23027,449094468.572859,60117840.,16614993.6574112 
 01/01  08:00:00,153705724.371862,13895585.5471508,34130.8975246635,0.0,33047462.373367,96892920.,508754748.771186,399895726.489397,90176760.,18682262.2817888 
 01/01  09:00:00,149921689.651404,13895585.5471508,4796.52538782126,0.0,33047462.373367,96892920.,516528200.515955,379680293.107527,120235680.,16612227.4084277 
 01/01  10:00:00,122967444.278882,13895585.5471508,0.0,0.0,33047462.373367,69928200.,483828704.769102,377034923.838311,90176760.,16617020.9307906 
 01/01  11:00:00,149969467.938178,13895585.5471508,19703.9828048744,0.0,33047462.373367,96892920.,546794263.081328,342136860.715505,150294600.,54362802.3658231 
 01/01  12:00:00,152753981.749659,13895585.5471508,0.0,0.0,33047462.373367,96892920.,511267212.603226,306606388.208525,150294600.,54366224.394701 
 01/01  13:00:00,150155299.355203,13895585.5471508,0.0,0.0,33047462.373367,96892920.,465544820.476418,271447834.213373,150294600.,43802386.2630453 
 01/01  14:00:00,123076191.622167,13895585.5471508,0.0,0.0,33047462.373367,69928200.,424298864.700908,260270647.978758,120235680.,43792536.7221505 
 01/01  15:00:00,123080264.945513,13895585.5471508,0.0,0.0,33047462.373367,69928200.,393371659.762592,269895508.363015,90176760.,33299391.3995763 
 01/01  16:00:00,123035816.865694,13895585.5471508,0.0,0.0,33047462.373367,69928200.,432623563.575588,279090597.271266,120235680.,33297286.3043215 
 01/01  17:00:00,161237571.814298,13895585.5471508,33515.4047188984,0.0,33047462.373367,96892920.,484862438.545387,271213641.657145,180353520.,33295276.8882426 
 01/01  18:00:00,165059898.377645,13895585.5471508,0.0,0.0,33047462.373367,96892920.,493224044.004667,269070206.76612,180353520.,43800317.2385461 
 01/01  19:00:00,165077801.947092,13895585.5471508,0.0,0.0,33047462.373367,96892920.,496348365.68675,261635309.371044,180353520.,54359536.3157064 
 01/01  20:00:00,138596581.499666,13895585.5471508,0.0,0.0,33047462.373367,69928200.,426281127.124709,251679299.736265,120235680.,54366147.3884435 
 01/01  21:00:00,138535316.998328,13895585.5471508,0.0,0.0,33047462.373367,69928200.,410898931.287034,246866529.319815,120235680.,43796721.9672188 
 01/01  22:00:00,138281142.852241,13895585.5471508,0.0,0.0,33047462.373367,69928200.,415999769.91965,271452521.638633,90176760.,54370488.2810171 
 01/01  23:00:00,137882600.399109,13895585.5471508,0.0,0.0,33047462.373367,69928200.,390477219.917657,286557804.081125,60117840.,43801575.836532 
 01/01  24:00:00,140789203.865324,13895585.5471508,0.0,0.0,33047462.373367,69928200.,343970250.449014,291063847.174887,30058920.,22847483.2741273 
 01/02  01:00:00,80448704.9227919,13895585.5471508,0.0,0.0,16523731.1866835,29481120.,374716801.597758,339845729.723156,12023568.,22847503.8746026 
 01/02  02:00:00,52750344.2948234,0.0,0.0,0.0,5507910.39556116,26964720.,14154991.6657557,0.0,12023568.,2131423.6657557 
 01/02  03:00:00,52836615.103673,0.0,0.0,0.0,5507910.39556116,26964720.,12095568.,0.0,12023568.,72000. 
 01/02  04:00:00,52878293.1178315,0.0,0.0,0.0,5507910.39556116,26964720.,12095568.,0.0,12023568.,72000. 
 01/02  05:00:00,53422032.8475521,0.0,0.0,0.0,5507910.39556116,26964720.,14155012.9748714,0.0,12023568.,2131444.97487145 
 01/02  06:00:00,80887432.3754012,13895585.5471508,30566.1910377349,0.0,16523731.1866835,29481120.,350230502.340145,320099582.340145,30058920.,72000. 
 01/02  07:00:00,138339073.362654,13895585.5471508,49253.3143798406,0.0,33047462.373367,69928200.,374057427.890653,295257838.947023,60117840.,18681748.9436306 
