Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,25804005.9268752,8114025.7055807,0.0,0.0,1792322.30736,5940057.91392,47708410.1636107,47636410.1636107,72000. 
 01/01  02:00:00,24361564.5195093,6671584.29821473,0.0,0.0,1792322.30736,5940057.91392,47603879.5651598,45932819.095833,1671060.46932685 
 01/01  03:00:00,26029460.594063,8339480.37276841,0.0,0.0,1792322.30736,5940057.91392,45704867.399426,45632867.399426,72000. 
 01/01  04:00:00,24361564.5195093,6671584.29821473,0.0,0.0,1792322.30736,5940057.91392,41491043.1742032,39820021.9964061,1671021.17779713 
 01/01  05:00:00,26029460.594063,8339480.37276841,0.0,0.0,1792322.30736,5940057.91392,48782416.0749345,47111317.2924154,1671098.78251906 
 01/01  06:00:00,24361564.5195093,6671584.29821473,0.0,0.0,1792322.30736,5940057.91392,40823953.754763,40751953.754763,72000. 
 01/01  07:00:00,26029460.594063,8339480.37276841,0.0,0.0,1792322.30736,5940057.91392,49963452.5439415,48292444.1511445,1671008.39279709 
 01/01  08:00:00,17723164.5195093,6671584.29821473,0.0,0.0,1792322.30736,5940057.91392,42793574.8395807,41122478.8019967,1671096.03758406 
 01/01  09:00:00,16071860.594063,8339480.37276841,0.0,0.0,1792322.30736,5940057.91392,49602927.0541427,49530927.0541427,72000. 
 01/01  10:00:00,14403964.5195093,6671584.29821473,0.0,0.0,1792322.30736,5940057.91392,36283171.0045064,34612075.0954337,1671095.90907265 
 01/01  11:00:00,16071860.594063,8339480.37276841,0.0,0.0,1792322.30736,5940057.91392,39289526.7888838,37618449.2851833,1671077.50370056 
 01/01  12:00:00,14212864.3250437,6480484.1037492,0.0,0.0,1792322.30736,5940057.91392,22856428.1726411,22784428.1726411,72000. 
 01/01  13:00:00,15307459.8162009,7575079.59490632,0.0,0.0,1792322.30736,5940057.91392,27958923.059372,26287816.6685128,1671106.39085914 
 01/01  14:00:00,14021764.1305782,6289383.90928368,0.0,0.0,1792322.30736,5940057.91392,19842965.1994701,18171848.4707196,1671116.72875054 
 01/01  15:00:00,14160858.6494077,6428478.42811317,0.0,0.0,1792322.30736,5940057.91392,20772426.1130247,20700426.1130247,72000. 
 01/01  16:00:00,12875162.9637851,5142782.74249054,0.0,0.0,1792322.30736,5940057.91392,20227666.6279922,18556690.6585712,1670975.96942103 
 01/01  17:00:00,20799258.6494077,6428478.42811317,0.0,0.0,1792322.30736,5940057.91392,28469282.4696648,26798210.7713727,1671071.69829203 
 01/01  18:00:00,23214963.3527161,5524983.13142159,0.0,0.0,1792322.30736,5940057.91392,19535130.2113917,19463130.2113917,72000. 
 01/01  19:00:00,24882859.4272698,7192879.20597527,0.0,0.0,1792322.30736,5940057.91392,25722700.9168143,24051608.992021,1671091.9247933 
 01/01  20:00:00,22832762.9637851,5142782.74249054,0.0,0.0,1792322.30736,5940057.91392,22019343.8365122,20348345.8624558,1670997.97405638 
 01/01  21:00:00,24194898.7271939,6504918.50589938,0.0,0.0,1792322.30736,5940057.91392,23404751.0044584,23332751.0044584,72000. 
 01/01  22:00:00,23598358.5744405,5907183.52035263,1194.8327933093,0.0,1792322.30736,5940057.91392,25915452.1115845,24244342.6131847,1671109.4983998 
 01/01  23:00:00,24118458.6494077,6428478.42811317,0.0,0.0,1792322.30736,5940057.91392,24951755.8039018,23280778.6776232,1670977.12627858 
 01/01  24:00:00,23979364.1305782,6289383.90928368,0.0,0.0,1792322.30736,5940057.91392,21259716.4522268,21187716.4522268,72000. 
 01/02  01:00:00,26480678.3429788,6810678.81704422,0.0,0.0,1792322.30736,7920077.21856,27892234.6536927,26221149.6871268,1671084.96656588 
 01/02  02:00:00,25577183.0462872,5907183.52035263,0.0,0.0,1792322.30736,7920077.21856,29715990.6345749,28044880.9943083,1671109.64026668 
 01/02  03:00:00,26480678.3429788,6810678.81704422,0.0,0.0,1792322.30736,7920077.21856,26535918.6612417,26463918.6612417,72000. 
 01/02  04:00:00,25577183.0462872,5907183.52035263,0.0,0.0,1792322.30736,7920077.21856,29334528.6409524,27663458.753775,1671069.88717742 
 01/02  05:00:00,26098477.9540477,6428478.42811317,0.0,0.0,1792322.30736,7920077.21856,25788565.3288584,24117476.7504867,1671088.57837176 
 01/02  06:00:00,26605104.5757851,5142782.74249054,0.0,0.0,3584644.61472,7920077.21856,19730210.9176105,19658210.9176105,72000. 
 01/02  07:00:00,31469698.2806166,10007376.4473221,0.0,0.0,3584644.61472,7920077.21856,121299269.856685,119628152.070871,1671117.78581423 
