Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/01  01:00:00,243374007.428254,22019647.735802,0.0,51165275.9391973,73636831.5800383,36360402.9875994,201546551.056558,201474551.056558,0.0,72000. 
 01/01  02:00:00,265647332.296273,22627471.2399365,0.0,72835226.6573544,73636831.5800383,36360402.9875994,256719838.142354,235450510.320464,0.0,21269327.8218904 
 01/01  03:00:00,249030204.950205,23019864.5457092,0.0,81823620.5567549,47765227.7924415,36234079.6836217,255435177.910947,234163291.628661,0.0,21271886.2822864 
 01/01  04:00:00,255804356.117411,23275485.4314087,0.0,88342151.6999313,47765227.7924415,36234079.6836217,256887159.014907,235615524.318256,0.0,21271634.6966517 
 01/01  05:00:00,266026271.28029,23453580.0739741,0.0,92601718.5940604,47765227.7924415,42013859.9034019,257185457.501828,235889827.571272,0.0,21295629.9305562 
 01/01  06:00:00,285846670.016904,23621311.0100684,0.0,96578887.0400102,50125989.9713985,55324120.6782986,253574709.506287,232251196.263673,0.0,21323513.2426142 
 01/01  07:00:00,367594821.110313,23196842.850941,0.0,87214767.8832953,104690529.3093,92287375.4502068,249327010.382922,227956436.520725,0.0,21370573.8621972 
 01/01  08:00:00,364498180.659531,22461661.5642032,0.0,69457645.9133793,109521312.15454,147960380.402691,280672855.026745,216294842.011079,0.0,64378013.0156658 
 01/01  09:00:00,426321088.893684,21635269.4248328,238985.124023298,47656671.2453946,147857477.393699,208795797.32968,324017671.124396,170381978.173165,0.0,153635692.951231 
 01/01  10:00:00,374661872.108362,21728769.7754927,6009891.87680051,45076215.4517645,147597199.731135,154135273.829605,322996901.503094,149032456.156289,64890000.,109074445.346805 
 01/01  11:00:00,282603205.20416,22024402.0817381,7110926.12207332,46983524.4306859,121985873.606102,84397377.2089325,309877344.112466,136318897.379835,64890000.,108668446.732631 
 01/01  12:00:00,264510239.875777,22009789.6934608,7388683.31943428,42295733.9572254,108326499.672751,84397377.2089325,296952977.674995,123673185.289005,64890000.,108389792.385989 
 01/01  13:00:00,260407795.186416,21975474.7099823,7101776.58738348,38463310.7698455,107310821.654563,85473206.1024658,267887225.086135,116504371.392478,64890000.,86492853.6936579 
 01/01  14:00:00,257784895.696152,21917508.968424,7412617.5069277,34990463.3314302,108066222.010187,85314873.8053667,253418868.930387,102035463.09332,64890000.,86493405.8370672 
 01/01  15:00:00,256430793.924021,21888358.7022933,7580668.36327032,33497457.4021828,108066222.010187,85314873.8053667,250148132.531563,98754944.1773653,64890000.,86503188.3541972 
 01/01  16:00:00,255537176.911878,21891760.641871,7655370.95457089,33569552.6380558,108066222.010187,84271053.9049548,255362361.550902,103959484.116389,64890000.,86512877.434513 
 01/01  17:00:00,314110038.759632,21903279.2238325,4660413.7847906,33970559.0996548,108066222.010187,100361180.401804,190487589.612499,104298456.555798,64890000.,21299133.056701 
 01/01  18:00:00,349420308.552973,21737732.9658817,91022.2094025096,30929849.4528558,101179896.872723,135285442.402931,132666636.404784,110231817.788572,0.0,22434818.6162121 
 01/01  19:00:00,423557860.705251,21441169.0964332,51260.8569291003,24706207.8576429,183790900.630526,133367484.706618,169997273.704564,128484340.707204,0.0,41512932.9973599 
 01/01  20:00:00,429305011.28872,21346008.4603025,150126.050832512,20995937.6311256,207562019.90173,119041144.311424,169323112.896416,126595080.309445,0.0,42728032.586971 
 01/01  21:00:00,447156462.54538,21381737.1205854,840364.969022028,19412689.0004573,205605869.252527,139706011.405984,172382613.475066,129660527.6148,0.0,42722085.8602662 
 01/01  22:00:00,438571454.664268,21466428.1372588,1591357.47606513,18776188.0426098,204091777.709898,132435920.729172,151021596.192234,129618592.42912,0.0,21403003.7631143 
 01/01  23:00:00,352486746.098582,21346150.6619721,180314.705865841,20780548.3718975,175760450.777134,74191603.329246,199429069.676246,135047506.780495,0.0,64381562.8957513 
 01/01  24:00:00,249256203.17218,21502620.0857888,48222.4993477789,26111702.5541258,99248157.7050712,42140183.2073797,185709283.201485,143027066.530897,0.0,42682216.6705878 
 01/02  01:00:00,218979959.368747,21711935.6166525,376.333441811904,34294797.1567384,66546866.9507991,36234079.6836217,179744668.08258,158446084.553503,0.0,21298583.5290767 
 01/02  02:00:00,215892579.162206,21913335.6262786,0.0,39741284.1135551,57879619.4111729,36170918.0316329,162760541.841967,162688541.841967,0.0,72000. 
 01/02  03:00:00,210917221.085551,22128653.4512017,0.0,44988430.7302917,47504950.1298778,36107756.379644,185411622.134623,164139664.667608,0.0,21271957.4670148 
